"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Family households (families)","HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Nonfamily households","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Householder","RELATIONSHIP!!Spouse","RELATIONSHIP!!Child","RELATIONSHIP!!Other relatives","RELATIONSHIP!!Nonrelatives","RELATIONSHIP!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Who are female","GRANDPARENTS!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Nursery school, preschool","SCHOOL ENROLLMENT!!Kindergarten","SCHOOL ENROLLMENT!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!High school (grades 9-12)","SCHOOL ENROLLMENT!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Associate's degree","EDUCATIONAL ATTAINMENT!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Same house","RESIDENCE 1 YEAR AGO!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Native","PLACE OF BIRTH!!Native!!Born in United States","PLACE OF BIRTH!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Entered 2000 or later","YEAR OF ENTRY!!Entered before 2000","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!English only","LANGUAGE SPOKEN AT HOME!!Language other than English","LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!American","ANCESTRY!!Arab","ANCESTRY!!Czech","ANCESTRY!!Danish","ANCESTRY!!Dutch","ANCESTRY!!English","ANCESTRY!!French (except Basque)","ANCESTRY!!French Canadian","ANCESTRY!!German","ANCESTRY!!Greek","ANCESTRY!!Hungarian","ANCESTRY!!Irish","ANCESTRY!!Italian","ANCESTRY!!Lithuanian","ANCESTRY!!Norwegian","ANCESTRY!!Polish","ANCESTRY!!Portuguese","ANCESTRY!!Russian","ANCESTRY!!Scotch-Irish","ANCESTRY!!Scottish","ANCESTRY!!Slovak","ANCESTRY!!Subsaharan African","ANCESTRY!!Swedish","ANCESTRY!!Swiss","ANCESTRY!!Ukrainian","ANCESTRY!!Welsh","ANCESTRY!!West Indian (excluding Hispanic origin groups)"
"    Estimate","","1,127,621","757,205","320,053","556,108","205,856","48,001","24,594","153,096","89,603","370,416","316,351","113,730","363,103","296,567","2.54","3.12","","2,859,046","1,127,621","556,576","852,416","198,788","123,645","49,389","","1,141,046","336,328","606,507","23,429","30,572","144,210","1,201,330","275,492","594,433","33,910","128,078","169,417","","36,586","13,167","37","53","34","99","15","","66,271","36,392","","7,748","7,643","7,059","13,942","36,392","22,737","24,831","","752,121","51,732","36,735","316,819","154,329","192,506","","1,943,427","121,108","194,433","693,216","426,776","113,074","254,903","139,917","(X)","(X)","","2,221,409","238,790","","2,885,212","485,364","708,888","38,612","1,763,728","268,822","412,596","177,930","","2,906,632","2,421,746","475,676","306,205","169,471","99,626","69,845","9,210","","2,937,979","2,809,170","2,791,464","1,799,271","992,193","17,706","128,809","","128,809","36,376","92,433","","146,515","17,706","3,312","14,394","128,809","58,965","69,844","","128,809","9,340","27,313","2,800","4,329","82,892","2,135","","2,740,313","2,535,647","204,666","92,617","149,088","70,778","21,310","5,253","30,234","15,812","4,034","774","","2,937,979","370,427","4,934","7,542","4,368","41,195","282,263","57,734","4,868","319,956","3,762","2,557","342,346","41,733","1,534","13,203","23,343","3,915","3,796","36,130","50,353","834","7,971","17,158","5,383","1,682","12,035","3,856"
"    Percent","","1,127,621","67.2%","28.4%","49.3%","18.3%","4.3%","2.2%","13.6%","7.9%","32.8%","28.1%","10.1%","32.2%","26.3%","(X)","(X)","","2,859,046","39.4%","19.5%","29.8%","7.0%","4.3%","1.7%","","1,141,046","29.5%","53.2%","2.1%","2.7%","12.6%","1,201,330","22.9%","49.5%","2.8%","10.7%","14.1%","","36,586","36.0%","(X)","(X)","(X)","(X)","(X)","","66,271","54.9%","","11.7%","11.5%","10.7%","21.0%","36,392","62.5%","68.2%","","752,121","6.9%","4.9%","42.1%","20.5%","25.6%","","1,943,427","6.2%","10.0%","35.7%","22.0%","5.8%","13.1%","7.2%","83.8%","20.3%","","2,221,409","10.7%","","2,885,212","16.8%","708,888","5.4%","1,763,728","15.2%","412,596","43.1%","","2,906,632","83.3%","16.4%","10.5%","5.8%","3.4%","2.4%","0.3%","","2,937,979","95.6%","95.0%","61.2%","33.8%","0.6%","4.4%","","128,809","28.2%","71.8%","","146,515","17,706","18.7%","81.3%","128,809","45.8%","54.2%","","128,809","7.3%","21.2%","2.2%","3.4%","64.4%","1.7%","","2,740,313","92.5%","7.5%","3.4%","5.4%","2.6%","0.8%","0.2%","1.1%","0.6%","0.1%","0.0%","","2,937,979","12.6%","0.2%","0.3%","0.1%","1.4%","9.6%","2.0%","0.2%","10.9%","0.1%","0.1%","11.7%","1.4%","0.1%","0.4%","0.8%","0.1%","0.1%","1.2%","1.7%","0.0%","0.3%","0.6%","0.2%","0.1%","0.4%","0.1%"
"California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","12,468,743","8,518,518","4,064,364","6,059,185","2,793,349","748,432","353,329","1,710,901","917,686","3,950,225","3,050,172","1,060,017","4,565,791","3,085,677","2.96","3.56","","36,871,518","12,468,743","6,057,230","11,880,797","3,860,339","2,604,409","845,964","","14,850,044","5,959,238","7,073,321","287,508","318,513","1,211,464","15,212,346","4,956,797","6,893,910","420,315","1,233,616","1,707,708","","518,722","175,858","33","54","23","90","31","","1,117,387","316,374","","59,386","83,243","52,383","121,362","316,374","194,980","235,251","","10,584,220","588,092","512,746","4,064,276","2,258,239","3,160,867","","24,443,872","2,511,634","2,110,457","5,150,994","5,392,030","1,872,437","4,697,422","2,708,898","(X)","(X)","","28,292,703","1,910,994","","37,161,789","3,749,792","9,252,466","289,003","23,607,468","1,879,561","4,301,855","1,581,228","","37,222,678","31,213,310","5,739,596","4,208,649","1,530,947","1,062,519","468,428","269,772","","37,691,912","27,496,855","27,052,171","20,466,513","6,585,658","444,684","10,195,057","","10,195,057","4,771,515","5,423,542","","10,639,741","444,684","109,658","335,026","10,195,057","2,905,615","7,289,442","","10,195,057","662,643","3,735,292","160,161","77,152","5,439,653","120,156","","35,158,257","19,768,046","15,390,211","6,816,671","10,124,555","4,525,829","1,574,999","504,980","3,367,657","1,676,445","323,000","109,417","","37,691,912","1,352,292","274,985","88,712","185,656","391,745","2,314,876","707,768","103,510","3,273,518","126,905","120,189","2,598,503","1,491,309","47,649","382,495","487,230","341,838","435,480","237,840","509,984","25,915","259,623","412,225","93,432","97,601","155,341","75,776"
"    Percent","","12,468,743","68.3%","32.6%","48.6%","22.4%","6.0%","2.8%","13.7%","7.4%","31.7%","24.5%","8.5%","36.6%","24.7%","(X)","(X)","","36,871,518","33.8%","16.4%","32.2%","10.5%","7.1%","2.3%","","14,850,044","40.1%","47.6%","1.9%","2.1%","8.2%","15,212,346","32.6%","45.3%","2.8%","8.1%","11.2%","","518,722","33.9%","(X)","(X)","(X)","(X)","(X)","","1,117,387","28.3%","","5.3%","7.4%","4.7%","10.9%","316,374","61.6%","74.4%","","10,584,220","5.6%","4.8%","38.4%","21.3%","29.9%","","24,443,872","10.3%","8.6%","21.1%","22.1%","7.7%","19.2%","11.1%","81.1%","30.3%","","28,292,703","6.8%","","37,161,789","10.1%","9,252,466","3.1%","23,607,468","8.0%","4,301,855","36.8%","","37,222,678","83.9%","15.4%","11.3%","4.1%","2.9%","1.3%","0.7%","","37,691,912","73.0%","71.8%","54.3%","17.5%","1.2%","27.0%","","10,195,057","46.8%","53.2%","","10,639,741","444,684","24.7%","75.3%","10,195,057","28.5%","71.5%","","10,195,057","6.5%","36.6%","1.6%","0.8%","53.4%","1.2%","","35,158,257","56.2%","43.8%","19.4%","28.8%","12.9%","4.5%","1.4%","9.6%","4.8%","0.9%","0.3%","","37,691,912","3.6%","0.7%","0.2%","0.5%","1.0%","6.1%","1.9%","0.3%","8.7%","0.3%","0.3%","6.9%","4.0%","0.1%","1.0%","1.3%","0.9%","1.2%","0.6%","1.4%","0.1%","0.7%","1.1%","0.2%","0.3%","0.4%","0.2%"
"Colorado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,975,388","1,256,471","587,062","970,556","420,122","87,794","50,673","198,121","116,267","718,917","568,963","158,760","637,884","407,641","2.53","3.15","","5,001,327","1,975,388","968,484","1,452,488","277,070","327,897","116,760","","2,040,728","703,147","1,061,419","29,956","44,079","202,127","2,046,428","558,945","1,019,405","39,378","144,741","283,959","","75,261","21,980","34","60","24","105","27","","92,500","37,189","","8,372","9,668","5,072","14,077","37,189","22,494","25,434","","1,377,803","89,850","67,775","545,345","272,164","402,669","","3,387,310","135,447","195,838","757,700","773,805","281,428","789,859","453,233","(X)","(X)","","3,857,537","411,754","","5,024,885","516,135","1,226,828","44,788","3,238,825","281,930","559,232","189,417","","5,048,443","4,048,042","965,357","498,820","466,537","264,413","202,124","35,044","","5,116,796","4,622,036","4,550,842","2,167,926","2,382,916","71,194","494,760","","494,760","177,752","317,008","","565,954","71,194","15,412","55,782","494,760","198,618","296,142","","494,760","67,622","107,107","28,731","3,467","276,759","11,074","","4,775,755","3,976,832","798,923","303,590","558,763","224,128","111,209","22,667","93,732","43,324","35,219","13,471","","5,116,796","279,468","23,306","37,375","42,830","96,302","548,277","161,051","30,120","1,106,534","21,051","19,315","637,444","272,397","10,343","107,263","133,894","8,981","56,371","68,106","138,204","7,109","34,206","125,377","24,111","12,116","46,685","7,045"
"    Percent","","1,975,388","63.6%","29.7%","49.1%","21.3%","4.4%","2.6%","10.0%","5.9%","36.4%","28.8%","8.0%","32.3%","20.6%","(X)","(X)","","5,001,327","39.5%","19.4%","29.0%","5.5%","6.6%","2.3%","","2,040,728","34.5%","52.0%","1.5%","2.2%","9.9%","2,046,428","27.3%","49.8%","1.9%","7.1%","13.9%","","75,261","29.2%","(X)","(X)","(X)","(X)","(X)","","92,500","40.2%","","9.1%","10.5%","5.5%","15.2%","37,189","60.5%","68.4%","","1,377,803","6.5%","4.9%","39.6%","19.8%","29.2%","","3,387,310","4.0%","5.8%","22.4%","22.8%","8.3%","23.3%","13.4%","90.2%","36.7%","","3,857,537","10.7%","","5,024,885","10.3%","1,226,828","3.7%","3,238,825","8.7%","559,232","33.9%","","5,048,443","80.2%","19.1%","9.9%","9.2%","5.2%","4.0%","0.7%","","5,116,796","90.3%","88.9%","42.4%","46.6%","1.4%","9.7%","","494,760","35.9%","64.1%","","565,954","71,194","21.6%","78.4%","494,760","40.1%","59.9%","","494,760","13.7%","21.6%","5.8%","0.7%","55.9%","2.2%","","4,775,755","83.3%","16.7%","6.4%","11.7%","4.7%","2.3%","0.5%","2.0%","0.9%","0.7%","0.3%","","5,116,796","5.5%","0.5%","0.7%","0.8%","1.9%","10.7%","3.1%","0.6%","21.6%","0.4%","0.4%","12.5%","5.3%","0.2%","2.1%","2.6%","0.2%","1.1%","1.3%","2.7%","0.1%","0.7%","2.5%","0.5%","0.2%","0.9%","0.1%"
"Connecticut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,351,643","893,101","402,424","660,299","275,446","53,467","24,550","179,335","102,428","458,542","384,135","145,738","434,504","358,228","2.56","3.17","","3,462,553","1,351,643","659,724","1,077,950","199,297","173,939","75,054","","1,408,200","512,296","715,569","17,054","37,829","125,452","1,517,622","457,022","700,867","30,498","142,591","186,644","","39,770","15,167","31","46","11","88","24","","62,737","21,444","","5,320","5,202","2,865","8,057","21,444","14,663","12,883","","943,212","59,983","43,015","369,804","209,490","260,920","","2,444,403","108,358","158,336","676,513","438,018","179,119","500,103","383,956","(X)","(X)","","2,768,440","225,987","","3,522,709","377,847","802,350","29,864","2,227,298","185,373","493,061","162,610","","3,548,667","3,139,496","388,385","249,933","138,452","66,950","71,502","20,786","","3,580,709","3,102,386","2,972,115","1,987,475","984,640","130,271","478,323","","478,323","236,346","241,977","","608,594","130,271","33,268","97,003","478,323","176,906","301,417","","478,323","132,053","111,665","20,904","1,137","195,912","16,652","","3,384,503","2,660,477","724,026","279,004","367,816","157,039","252,676","82,691","76,032","31,253","27,502","8,021","","3,580,709","156,917","23,687","13,058","12,365","25,052","325,080","218,073","95,677","350,404","34,203","38,526","584,469","683,411","31,412","19,654","297,447","55,049","74,199","20,125","65,282","22,155","30,881","59,683","8,628","18,814","13,754","80,710"
"    Percent","","1,351,643","66.1%","29.8%","48.9%","20.4%","4.0%","1.8%","13.3%","7.6%","33.9%","28.4%","10.8%","32.1%","26.5%","(X)","(X)","","3,462,553","39.0%","19.1%","31.1%","5.8%","5.0%","2.2%","","1,408,200","36.4%","50.8%","1.2%","2.7%","8.9%","1,517,622","30.1%","46.2%","2.0%","9.4%","12.3%","","39,770","38.1%","(X)","(X)","(X)","(X)","(X)","","62,737","34.2%","","8.5%","8.3%","4.6%","12.8%","21,444","68.4%","60.1%","","943,212","6.4%","4.6%","39.2%","22.2%","27.7%","","2,444,403","4.4%","6.5%","27.7%","17.9%","7.3%","20.5%","15.7%","89.1%","36.2%","","2,768,440","8.2%","","3,522,709","10.7%","802,350","3.7%","2,227,298","8.3%","493,061","33.0%","","3,548,667","88.5%","10.9%","7.0%","3.9%","1.9%","2.0%","0.6%","","3,580,709","86.6%","83.0%","55.5%","27.5%","3.6%","13.4%","","478,323","49.4%","50.6%","","608,594","130,271","25.5%","74.5%","478,323","37.0%","63.0%","","478,323","27.6%","23.3%","4.4%","0.2%","41.0%","3.5%","","3,384,503","78.6%","21.4%","8.2%","10.9%","4.6%","7.5%","2.4%","2.2%","0.9%","0.8%","0.2%","","3,580,709","4.4%","0.7%","0.4%","0.3%","0.7%","9.1%","6.1%","2.7%","9.8%","1.0%","1.1%","16.3%","19.1%","0.9%","0.5%","8.3%","1.5%","2.1%","0.6%","1.8%","0.6%","0.9%","1.7%","0.2%","0.5%","0.4%","2.3%"
"Delaware","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","333,192","227,101","94,229","161,755","59,348","18,685","9,890","46,661","24,991","106,091","84,187","33,566","107,843","93,318","2.65","3.17","","882,722","333,192","161,305","259,254","71,448","57,523","23,864","","353,526","128,544","174,305","5,935","11,287","33,455","384,321","117,627","173,182","8,186","35,452","49,874","","10,066","4,106","32","46","11","83","22","","22,515","8,380","","1,643","1,860","1,659","3,218","8,380","4,896","6,305","","237,520","14,665","13,437","90,971","47,238","71,209","","611,120","28,532","50,984","192,931","119,828","42,602","104,599","71,644","(X)","(X)","","699,180","77,885","","892,132","107,659","204,295","8,548","557,777","55,773","130,060","43,338","","897,187","775,414","117,068","74,460","42,608","8,696","33,912","4,705","","907,135","830,773","814,728","411,676","403,052","16,045","76,362","","76,362","32,547","43,815","","92,407","16,045","5,314","10,731","76,362","35,333","41,029","","76,362","11,645","22,879","8,693","80","31,382","1,683","","851,887","736,170","115,717","40,439","60,762","23,287","30,766","9,909","15,815","6,285","8,374","958","","907,135","48,345","3,048","1,679","1,393","10,683","102,286","20,446","5,274","134,728","4,128","4,818","164,055","90,074","3,817","4,227","40,212","1,406","9,878","6,917","14,052","2,051","7,753","7,928","1,646","4,683","8,664","12,221"
"    Percent","","333,192","68.2%","28.3%","48.5%","17.8%","5.6%","3.0%","14.0%","7.5%","31.8%","25.3%","10.1%","32.4%","28.0%","(X)","(X)","","882,722","37.7%","18.3%","29.4%","8.1%","6.5%","2.7%","","353,526","36.4%","49.3%","1.7%","3.2%","9.5%","384,321","30.6%","45.1%","2.1%","9.2%","13.0%","","10,066","40.8%","(X)","(X)","(X)","(X)","(X)","","22,515","37.2%","","7.3%","8.3%","7.4%","14.3%","8,380","58.4%","75.2%","","237,520","6.2%","5.7%","38.3%","19.9%","30.0%","","611,120","4.7%","8.3%","31.6%","19.6%","7.0%","17.1%","11.7%","87.0%","28.8%","","699,180","11.1%","","892,132","12.1%","204,295","4.2%","557,777","10.0%","130,060","33.3%","","897,187","86.4%","13.0%","8.3%","4.7%","1.0%","3.8%","0.5%","","907,135","91.6%","89.8%","45.4%","44.4%","1.8%","8.4%","","76,362","42.6%","57.4%","","92,407","16,045","33.1%","66.9%","76,362","46.3%","53.7%","","76,362","15.2%","30.0%","11.4%","0.1%","41.1%","2.2%","","851,887","86.4%","13.6%","4.7%","7.1%","2.7%","3.6%","1.2%","1.9%","0.7%","1.0%","0.1%","","907,135","5.3%","0.3%","0.2%","0.2%","1.2%","11.3%","2.3%","0.6%","14.9%","0.5%","0.5%","18.1%","9.9%","0.4%","0.5%","4.4%","0.2%","1.1%","0.8%","1.5%","0.2%","0.9%","0.9%","0.2%","0.5%","1.0%","1.3%"
"District of Columbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","268,670","114,045","46,540","57,247","19,337","11,128","4,787","45,670","22,416","154,625","121,522","26,279","54,442","54,344","2.15","3.16","","577,940","268,670","57,188","134,940","54,345","62,797","20,822","","247,251","146,686","67,050","5,417","6,051","22,047","281,817","160,356","65,023","7,102","21,862","27,474","","7,070","3,591","24","37","14","47","30","","10,592","4,184","","503","1,259","731","1,691","4,184","3,381","1,836","","160,469","10,970","8,170","40,870","24,566","75,893","","428,261","21,916","32,774","75,897","61,003","11,907","99,622","125,142","(X)","(X)","","510,283","29,719","","608,165","67,435","105,312","5,763","435,158","36,735","67,695","24,937","","611,608","489,659","114,585","66,519","48,066","0","48,066","7,364","","617,996","534,397","524,035","236,114","287,921","10,362","83,599","","83,599","31,573","52,026","","93,961","10,362","2,049","8,313","83,599","38,692","44,907","","83,599","16,937","15,696","11,905","302","37,516","1,243","","581,764","494,248","87,516","24,105","41,851","13,832","25,929","3,705","9,376","3,506","10,360","3,062","","617,996","16,002","5,065","1,970","1,343","3,253","29,912","10,176","2,171","40,182","1,992","2,033","40,177","23,718","2,420","3,323","11,136","1,015","10,196","4,922","7,961","557","16,706","3,315","1,382","1,879","2,415","7,090"
"    Percent","","268,670","42.4%","17.3%","21.3%","7.2%","4.1%","1.8%","17.0%","8.3%","57.6%","45.2%","9.8%","20.3%","20.2%","(X)","(X)","","577,940","46.5%","9.9%","23.3%","9.4%","10.9%","3.6%","","247,251","59.3%","27.1%","2.2%","2.4%","8.9%","281,817","56.9%","23.1%","2.5%","7.8%","9.7%","","7,070","50.8%","(X)","(X)","(X)","(X)","(X)","","10,592","39.5%","","4.7%","11.9%","6.9%","16.0%","4,184","80.8%","43.9%","","160,469","6.8%","5.1%","25.5%","15.3%","47.3%","","428,261","5.1%","7.7%","17.7%","14.2%","2.8%","23.3%","29.2%","87.2%","52.5%","","510,283","5.8%","","608,165","11.1%","105,312","5.5%","435,158","8.4%","67,695","36.8%","","611,608","80.1%","18.7%","10.9%","7.9%","0.0%","7.9%","1.2%","","617,996","86.5%","84.8%","38.2%","46.6%","1.7%","13.5%","","83,599","37.8%","62.2%","","93,961","10,362","19.8%","80.2%","83,599","46.3%","53.7%","","83,599","20.3%","18.8%","14.2%","0.4%","44.9%","1.5%","","581,764","85.0%","15.0%","4.1%","7.2%","2.4%","4.5%","0.6%","1.6%","0.6%","1.8%","0.5%","","617,996","2.6%","0.8%","0.3%","0.2%","0.5%","4.8%","1.6%","0.4%","6.5%","0.3%","0.3%","6.5%","3.8%","0.4%","0.5%","1.8%","0.2%","1.6%","0.8%","1.3%","0.1%","2.7%","0.5%","0.2%","0.3%","0.4%","1.1%"
"Florida","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
