"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total Households","COMPUTERS AND INTERNET USE!!Total Households!!With a computer","COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription"
"    Estimate","","3,656,407","2,466,415","1,097,585","1,750,409","714,312","167,389","82,168","548,617","301,105","1,189,992","983,496","317,785","1,254,477","914,112","2.72","3.33","","9,954,496","3,656,407","1,746,055","3,151,979","847,709","552,346","197,003","","3,916,665","1,438,779","1,923,642","75,028","95,476","383,740","4,222,374","1,340,771","1,886,145","105,933","352,572","536,953","","137,866","58,690","40","54","27","97","23","","268,304","112,520","","25,470","22,633","15,147","49,270","112,520","74,490","75,674","","2,760,000","173,256","145,385","1,137,550","585,299","718,510","","6,683,767","332,116","593,620","1,879,302","1,382,608","496,008","1,244,449","755,664","(X)","(X)","","7,664,716","641,267","","10,024,056","1,224,270","2,499,334","102,605","6,254,418","657,996","1,270,304","463,669","","10,088,525","8,489,689","1,542,332","782,139","760,193","476,868","283,325","56,504","","10,214,860","9,191,143","9,054,433","5,606,595","3,447,838","136,710","1,023,717","","1,023,717","428,570","595,147","","1,160,427","136,710","20,221","116,489","1,023,717","167,961","855,756","","1,023,717","90,754","292,599","103,406","4,168","512,661","20,129","","9,565,500","8,227,793","1,337,707","555,694","769,210","347,769","260,418","74,087","217,759","107,068","90,320","26,770","","10,214,860","1,212,153","32,384","14,783","13,181","75,089","807,563","146,987","21,242","699,505","21,146","17,653","785,026","228,473","6,734","39,385","103,531","16,400","43,422","122,342","182,507","6,016","193,951","41,683","12,343","12,475","41,656","123,729","","3,656,407","3,171,504","2,734,525"
"    Percent","","3,656,407","67.5%","30.0%","47.9%","19.5%","4.6%","2.2%","15.0%","8.2%","32.5%","26.9%","8.7%","34.3%","25.0%","(X)","(X)","","9,954,496","36.7%","17.5%","31.7%","8.5%","5.5%","2.0%","","3,916,665","36.7%","49.1%","1.9%","2.4%","9.8%","4,222,374","31.8%","44.7%","2.5%","8.4%","12.7%","","137,866","42.6%","(X)","(X)","(X)","(X)","(X)","","268,304","41.9%","","9.5%","8.4%","5.6%","18.4%","112,520","66.2%","67.3%","","2,760,000","6.3%","5.3%","41.2%","21.2%","26.0%","","6,683,767","5.0%","8.9%","28.1%","20.7%","7.4%","18.6%","11.3%","86.1%","29.9%","","7,664,716","8.4%","","10,024,056","12.2%","2,499,334","4.1%","6,254,418","10.5%","1,270,304","36.5%","","10,088,525","84.2%","15.3%","7.8%","7.5%","4.7%","2.8%","0.6%","","10,214,860","90.0%","88.6%","54.9%","33.8%","1.3%","10.0%","","1,023,717","41.9%","58.1%","","1,160,427","136,710","14.8%","85.2%","1,023,717","16.4%","83.6%","","1,023,717","8.9%","28.6%","10.1%","0.4%","50.1%","2.0%","","9,565,500","86.0%","14.0%","5.8%","8.0%","3.6%","2.7%","0.8%","2.3%","1.1%","0.9%","0.3%","","10,214,860","11.9%","0.3%","0.1%","0.1%","0.7%","7.9%","1.4%","0.2%","6.8%","0.2%","0.2%","7.7%","2.2%","0.1%","0.4%","1.0%","0.2%","0.4%","1.2%","1.8%","0.1%","1.9%","0.4%","0.1%","0.1%","0.4%","1.2%","","3,656,407","86.7%","74.8%"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","445,936","309,386","115,039","232,451","87,488","24,870","8,608","52,065","18,943","136,550","104,220","42,080","140,859","155,352","3.11","3.69","","1,387,570","445,936","232,192","395,099","205,410","108,933","30,166","","590,393","222,377","295,955","7,457","15,652","48,952","577,908","169,582","280,430","8,529","56,959","62,408","","18,465","6,449","38","57","17","97","27","","54,501","9,890","","1,809","2,040","2,072","3,969","9,890","5,718","7,012","","330,445","22,439","14,527","130,499","65,529","97,451","","985,914","39,945","50,050","267,568","213,206","105,951","205,033","104,161","(X)","(X)","","1,075,945","107,469","","1,375,062","148,078","310,995","7,454","831,201","63,826","232,866","76,798","","1,414,355","1,206,066","190,538","128,513","62,025","8,283","53,742","17,751","","1,431,603","1,178,189","1,130,144","759,288","370,856","48,045","253,414","","253,414","146,485","106,929","","301,459","48,045","9,109","38,936","253,414","38,870","214,544","","253,414","12,511","202,744","1,909","18,755","14,558","2,937","","1,339,510","990,112","349,398","166,698","32,014","9,831","17,756","6,000","296,173","150,105","3,455","762","","1,431,603","21,270","2,294","2,404","3,976","10,465","57,233","16,490","3,108","84,937","2,202","3,317","61,944","30,457","1,347","12,804","12,543","47,087","5,818","6,236","13,399","839","3,422","8,215","1,224","2,252","3,832","3,006","","445,936","397,193","366,442"
"    Percent","","445,936","69.4%","25.8%","52.1%","19.6%","5.6%","1.9%","11.7%","4.2%","30.6%","23.4%","9.4%","31.6%","34.8%","(X)","(X)","","1,387,570","32.1%","16.7%","28.5%","14.8%","7.9%","2.2%","","590,393","37.7%","50.1%","1.3%","2.7%","8.3%","577,908","29.3%","48.5%","1.5%","9.9%","10.8%","","18,465","34.9%","(X)","(X)","(X)","(X)","(X)","","54,501","18.1%","","3.3%","3.7%","3.8%","7.3%","9,890","57.8%","70.9%","","330,445","6.8%","4.4%","39.5%","19.8%","29.5%","","985,914","4.1%","5.1%","27.1%","21.6%","10.7%","20.8%","10.6%","90.9%","31.4%","","1,075,945","10.0%","","1,375,062","10.8%","310,995","2.4%","831,201","7.7%","232,866","33.0%","","1,414,355","85.3%","13.5%","9.1%","4.4%","0.6%","3.8%","1.3%","","1,431,603","82.3%","78.9%","53.0%","25.9%","3.4%","17.7%","","253,414","57.8%","42.2%","","301,459","48,045","19.0%","81.0%","253,414","15.3%","84.7%","","253,414","4.9%","80.0%","0.8%","7.4%","5.7%","1.2%","","1,339,510","73.9%","26.1%","12.4%","2.4%","0.7%","1.3%","0.4%","22.1%","11.2%","0.3%","0.1%","","1,431,603","1.5%","0.2%","0.2%","0.3%","0.7%","4.0%","1.2%","0.2%","5.9%","0.2%","0.2%","4.3%","2.1%","0.1%","0.9%","0.9%","3.3%","0.4%","0.4%","0.9%","0.1%","0.2%","0.6%","0.1%","0.2%","0.3%","0.2%","","445,936","89.1%","82.2%"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","597,421","400,347","175,338","320,853","126,719","23,327","14,247","56,167","34,372","197,074","162,423","60,388","192,805","166,145","2.72","3.31","","1,624,556","597,421","320,253","510,802","92,799","103,281","33,290","","642,880","201,407","349,651","8,890","13,996","68,936","651,812","166,155","341,557","9,184","48,760","86,156","","22,597","6,629","34","60","9","110","28","","30,159","11,132","","2,461","3,104","1,765","3,802","11,132","6,657","8,507","","439,310","19,350","23,873","196,524","94,355","105,208","","1,065,982","39,730","66,804","292,667","287,585","102,284","189,566","87,346","(X)","(X)","","1,217,452","119,406","","1,632,247","225,039","431,339","18,863","961,905","117,837","239,003","88,339","","1,635,366","1,333,758","292,600","168,437","124,163","50,354","73,809","9,008","","1,654,930","1,560,566","1,546,454","794,787","751,667","14,112","94,364","","94,364","35,909","58,455","","108,476","14,112","1,436","12,676","94,364","17,664","76,700","","94,364","14,719","18,782","2,647","1,096","52,690","4,430","","1,543,083","1,384,995","158,088","56,559","117,236","43,249","18,145","4,479","14,038","5,509","8,669","3,322","","1,654,930","129,748","6,298","7,002","34,867","33,405","274,745","45,297","8,064","286,177","3,978","5,209","157,947","53,164","588","53,444","18,733","7,607","10,311","18,802","55,774","1,327","5,003","53,843","11,227","7,258","23,011","624","","597,421","532,619","457,930"
"    Percent","","597,421","67.0%","29.3%","53.7%","21.2%","3.9%","2.4%","9.4%","5.8%","33.0%","27.2%","10.1%","32.3%","27.8%","(X)","(X)","","1,624,556","36.8%","19.7%","31.4%","5.7%","6.4%","2.0%","","642,880","31.3%","54.4%","1.4%","2.2%","10.7%","651,812","25.5%","52.4%","1.4%","7.5%","13.2%","","22,597","29.3%","(X)","(X)","(X)","(X)","(X)","","30,159","36.9%","","8.2%","10.3%","5.9%","12.6%","11,132","59.8%","76.4%","","439,310","4.4%","5.4%","44.7%","21.5%","23.9%","","1,065,982","3.7%","6.3%","27.5%","27.0%","9.6%","17.8%","8.2%","90.0%","26.0%","","1,217,452","9.8%","","1,632,247","13.8%","431,339","4.4%","961,905","12.3%","239,003","37.0%","","1,635,366","81.6%","17.9%","10.3%","7.6%","3.1%","4.5%","0.6%","","1,654,930","94.3%","93.4%","48.0%","45.4%","0.9%","5.7%","","94,364","38.1%","61.9%","","108,476","14,112","10.2%","89.8%","94,364","18.7%","81.3%","","94,364","15.6%","19.9%","2.8%","1.2%","55.8%","4.7%","","1,543,083","89.8%","10.2%","3.7%","7.6%","2.8%","1.2%","0.3%","0.9%","0.4%","0.6%","0.2%","","1,654,930","7.8%","0.4%","0.4%","2.1%","2.0%","16.6%","2.7%","0.5%","17.3%","0.2%","0.3%","9.5%","3.2%","0.0%","3.2%","1.1%","0.5%","0.6%","1.1%","3.4%","0.1%","0.3%","3.3%","0.7%","0.4%","1.4%","0.0%","","597,421","89.2%","76.7%"
"Illinois","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,794,523","3,099,463","1,348,476","2,285,540","929,523","213,962","96,151","599,961","322,802","1,695,060","1,409,297","522,356","1,495,835","1,287,672","2.62","3.29","","12,560,301","4,794,523","2,284,446","3,932,393","867,352","681,587","278,032","","5,063,925","1,939,852","2,493,328","71,659","128,431","430,655","5,348,903","1,755,416","2,440,652","102,742","471,652","578,441","","159,167","55,665","31","51","11","88","28","","261,565","77,097","","16,107","17,249","12,977","30,764","77,097","48,865","50,066","","3,325,495","231,864","159,325","1,331,940","696,056","906,310","","8,661,938","456,567","535,035","2,314,192","1,804,602","698,002","1,757,697","1,095,843","(X)","(X)","","9,882,240","598,924","","12,679,860","1,354,958","2,956,262","93,454","7,958,577","667,643","1,765,021","593,861","","12,706,393","11,029,917","1,609,657","1,071,716","537,941","328,113","209,828","66,819","","12,859,995","11,033,839","10,888,812","8,641,354","2,247,458","145,027","1,826,156","","1,826,156","880,242","945,914","","1,971,183","145,027","19,596","125,431","1,826,156","236,571","1,589,585","","1,826,156","364,774","532,812","72,528","3,355","834,275","18,412","","12,080,329","9,300,143","2,780,186","1,085,416","1,633,644","658,728","663,758","239,140","357,196","147,515","125,588","40,033","","12,859,995","594,971","94,845","96,454","44,651","160,135","705,328","222,888","34,034","2,347,730","99,413","51,644","1,451,939","774,873","73,344","151,320","892,033","11,243","108,371","66,236","146,102","35,538","105,932","266,159","36,475","55,580","50,496","34,850","","4,794,523","4,136,476","3,688,898"
"    Percent","","4,794,523","64.6%","28.1%","47.7%","19.4%","4.5%","2.0%","12.5%","6.7%","35.4%","29.4%","10.9%","31.2%","26.9%","(X)","(X)","","12,560,301","38.2%","18.2%","31.3%","6.9%","5.4%","2.2%","","5,063,925","38.3%","49.2%","1.4%","2.5%","8.5%","5,348,903","32.8%","45.6%","1.9%","8.8%","10.8%","","159,167","35.0%","(X)","(X)","(X)","(X)","(X)","","261,565","29.5%","","6.2%","6.6%","5.0%","11.8%","77,097","63.4%","64.9%","","3,325,495","7.0%","4.8%","40.1%","20.9%","27.3%","","8,661,938","5.3%","6.2%","26.7%","20.8%","8.1%","20.3%","12.7%","88.6%","32.9%","","9,882,240","6.1%","","12,679,860","10.7%","2,956,262","3.2%","7,958,577","8.4%","1,765,021","33.6%","","12,706,393","86.8%","12.7%","8.4%","4.2%","2.6%","1.7%","0.5%","","12,859,995","85.8%","84.7%","67.2%","17.5%","1.1%","14.2%","","1,826,156","48.2%","51.8%","","1,971,183","145,027","13.5%","86.5%","1,826,156","13.0%","87.0%","","1,826,156","20.0%","29.2%","4.0%","0.2%","45.7%","1.0%","","12,080,329","77.0%","23.0%","9.0%","13.5%","5.5%","5.5%","2.0%","3.0%","1.2%","1.0%","0.3%","","12,859,995","4.6%","0.7%","0.8%","0.3%","1.2%","5.5%","1.7%","0.3%","18.3%","0.8%","0.4%","11.3%","6.0%","0.6%","1.2%","6.9%","0.1%","0.8%","0.5%","1.1%","0.3%","0.8%","2.1%","0.3%","0.4%","0.4%","0.3%","","4,794,523","86.3%","76.9%"
"Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,515,143","1,633,695","702,854","1,213,558","465,663","118,626","63,504","301,511","173,687","881,448","730,975","270,997","786,632","674,374","2.56","3.17","","6,431,175","2,515,143","1,212,774","1,977,941","348,955","376,362","159,378","","2,586,612","891,213","1,290,405","32,139","69,222","303,633","2,728,149","779,009","1,277,603","39,665","252,780","379,092","","80,320","27,850","32","51","13","95","22","","124,433","56,347","","12,014","12,013","7,639","24,681","56,347","34,871","38,966","","1,693,308","93,141","79,277","714,921","364,729","441,240","","4,363,573","164,941","349,195","1,496,775","900,400","364,142","697,223","390,897","(X)","(X)","","5,036,933","389,897","","6,520,267","898,989","1,576,006","70,688","4,015,170","477,559","929,091","350,742","","6,540,691","5,527,512","990,739","604,567","386,172","238,643","147,529","22,440","","6,619,680","6,298,372","6,254,404","4,530,700","1,723,704","43,968","321,308","","321,308","123,109","198,199","","365,276","43,968","5,264","38,704","321,308","69,560","251,748","","321,308","38,152","108,293","20,208","1,543","146,012","7,100","","6,200,471","5,678,584","521,887","202,754","282,711","117,545","129,751","37,141","82,821","40,855","26,604","7,213","","6,619,680","626,806","18,092","14,536","13,049","120,770","544,605","137,079","17,176","1,519,990","23,380","34,688","764,595","175,262","14,534","38,188","203,644","4,434","16,471","54,053","113,182","19,052","49,765","54,480","35,818","7,292","37,437","8,026","","2,515,143","2,138,978","1,843,020"
"    Percent","","2,515,143","65.0%","27.9%","48.3%","18.5%","4.7%","2.5%","12.0%","6.9%","35.0%","29.1%","10.8%","31.3%","26.8%","(X)","(X)","","6,431,175","39.1%","18.9%","30.8%","5.4%","5.9%","2.5%","","2,586,612","34.5%","49.9%","1.2%","2.7%","11.7%","2,728,149","28.6%","46.8%","1.5%","9.3%","13.9%","","80,320","34.7%","(X)","(X)","(X)","(X)","(X)","","124,433","45.3%","","9.7%","9.7%","6.1%","19.8%","56,347","61.9%","69.2%","","1,693,308","5.5%","4.7%","42.2%","21.5%","26.1%","","4,363,573","3.8%","8.0%","34.3%","20.6%","8.3%","16.0%","9.0%","88.2%","24.9%","","5,036,933","7.7%","","6,520,267","13.8%","1,576,006","4.5%","4,015,170","11.9%","929,091","37.8%","","6,540,691","84.5%","15.1%","9.2%","5.9%","3.6%","2.3%","0.3%","","6,619,680","95.1%","94.5%","68.4%","26.0%","0.7%","4.9%","","321,308","38.3%","61.7%","","365,276","43,968","12.0%","88.0%","321,308","21.6%","78.4%","","321,308","11.9%","33.7%","6.3%","0.5%","45.4%","2.2%","","6,200,471","91.6%","8.4%","3.3%","4.6%","1.9%","2.1%","0.6%","1.3%","0.7%","0.4%","0.1%","","6,619,680","9.5%","0.3%","0.2%","0.2%","1.8%","8.2%","2.1%","0.3%","23.0%","0.4%","0.5%","11.6%","2.6%","0.2%","0.6%","3.1%","0.1%","0.2%","0.8%","1.7%","0.3%","0.8%","0.8%","0.5%","0.1%","0.6%","0.1%","","2,515,143","85.0%","73.3%"
"Iowa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
