"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Percent","","3,745,074","67.4%","29.5%","47.8%","19.4%","4.7%","2.0%","14.9%","8.2%","32.6%","26.7%","9.1%","33.5%","26.3%","(X)","(X)","","10,170,586","36.8%","17.6%","31.6%","8.3%","5.7%","2.0%","","4,009,958","37.2%","48.9%","1.8%","2.2%","9.9%","4,339,766","31.8%","44.7%","2.6%","8.3%","12.5%","","141,334","39.7%","(X)","(X)","(X)","(X)","(X)","","252,880","38.4%","","6.3%","8.6%","5.7%","17.8%","97,005","65.1%","66.3%","","2,748,599","6.4%","4.9%","41.8%","21.7%","25.2%","","6,896,026","4.5%","8.4%","28.1%","20.2%","7.8%","19.0%","11.9%","87.0%","30.9%","","7,867,010","7.9%","","10,241,594","12.2%","2,512,044","3.9%","6,357,414","10.4%","1,372,136","35.8%","","10,299,497","85.1%","14.4%","7.0%","7.4%","4.7%","2.7%","0.6%","","10,429,379","89.8%","88.4%","55.1%","33.3%","1.3%","10.2%","","1,065,968","43.6%","56.4%","","1,205,533","139,565","20.1%","79.9%","1,065,968","22.9%","77.1%","","1,065,968","9.3%","31.0%","9.3%","0.5%","48.1%","1.7%","","9,774,156","85.9%","14.1%","5.5%","8.1%","3.4%","2.5%","0.7%","2.4%","1.1%","1.0%","0.3%","","10,429,379","10.8%","0.3%","0.2%","0.1%","0.6%","6.8%","1.4%","0.2%","6.5%","0.2%","0.2%","7.1%","2.2%","0.1%","0.4%","1.1%","0.1%","0.4%","1.1%","1.7%","0.1%","1.8%","0.4%","0.1%","0.1%","0.4%","1.2%","","3,745,074","90.9%","82.7%"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","458,078","320,336","119,273","233,373","87,101","28,521","9,757","58,442","22,415","137,742","111,773","48,158","149,311","171,778","3.02","3.60","","1,383,103","458,078","233,274","388,736","210,868","92,147","25,304","","582,993","224,290","289,867","5,700","14,509","48,627","584,827","167,608","286,340","7,726","58,851","64,302","","19,672","5,157","30","62","10","94","43","","57,545","10,304","","2,133","1,215","1,354","5,602","10,304","6,113","7,634","","324,608","23,360","17,003","130,103","61,609","92,533","","997,744","34,495","42,636","280,494","204,452","106,987","216,993","111,687","(X)","(X)","","1,078,468","106,123","","1,373,202","148,859","305,651","8,149","818,124","59,469","249,427","81,241","","1,410,750","1,231,340","162,140","108,377","53,763","7,306","46,457","17,270","","1,427,538","1,161,973","1,119,214","757,188","362,026","42,759","265,565","","265,565","161,063","104,502","","308,324","42,759","8,579","34,180","265,565","52,232","213,333","","265,565","11,022","212,564","1,628","22,932","11,876","5,543","","1,337,965","993,085","344,880","152,618","30,268","7,581","14,932","2,569","291,462","141,909","8,218","559","","1,427,538","17,278","3,348","1,744","2,847","7,507","48,447","18,131","2,553","82,937","2,347","2,400","64,973","30,864","788","9,689","12,473","53,330","5,856","5,389","18,385","944","3,428","11,902","2,377","2,041","3,708","1,683","","458,078","418,286","387,003"
"    Percent","","458,078","69.9%","26.0%","50.9%","19.0%","6.2%","2.1%","12.8%","4.9%","30.1%","24.4%","10.5%","32.6%","37.5%","(X)","(X)","","1,383,103","33.1%","16.9%","28.1%","15.2%","6.7%","1.8%","","582,993","38.5%","49.7%","1.0%","2.5%","8.3%","584,827","28.7%","49.0%","1.3%","10.1%","11.0%","","19,672","26.2%","(X)","(X)","(X)","(X)","(X)","","57,545","17.9%","","3.7%","2.1%","2.4%","9.7%","10,304","59.3%","74.1%","","324,608","7.2%","5.2%","40.1%","19.0%","28.5%","","997,744","3.5%","4.3%","28.1%","20.5%","10.7%","21.7%","11.2%","92.3%","32.9%","","1,078,468","9.8%","","1,373,202","10.8%","305,651","2.7%","818,124","7.3%","249,427","32.6%","","1,410,750","87.3%","11.5%","7.7%","3.8%","0.5%","3.3%","1.2%","","1,427,538","81.4%","78.4%","53.0%","25.4%","3.0%","18.6%","","265,565","60.6%","39.4%","","308,324","42,759","20.1%","79.9%","265,565","19.7%","80.3%","","265,565","4.2%","80.0%","0.6%","8.6%","4.5%","2.1%","","1,337,965","74.2%","25.8%","11.4%","2.3%","0.6%","1.1%","0.2%","21.8%","10.6%","0.6%","0.0%","","1,427,538","1.2%","0.2%","0.1%","0.2%","0.5%","3.4%","1.3%","0.2%","5.8%","0.2%","0.2%","4.6%","2.2%","0.1%","0.7%","0.9%","3.7%","0.4%","0.4%","1.3%","0.1%","0.2%","0.8%","0.2%","0.1%","0.3%","0.1%","","458,078","91.3%","84.5%"
"Idaho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","625,135","419,774","185,978","338,425","138,998","26,933","14,104","54,416","32,876","205,361","171,683","67,837","202,097","179,266","2.70","3.29","","1,686,997","625,135","337,580","539,090","85,822","99,370","33,822","","673,450","209,896","359,579","6,032","19,381","78,562","675,999","164,824","362,508","7,392","55,274","86,001","","24,723","6,088","32","63","18","124","21","","29,879","10,916","","2,754","1,544","2,480","4,138","10,916","6,597","7,943","","454,019","25,462","20,784","202,065","102,332","103,376","","1,111,788","36,681","65,058","313,029","291,857","107,505","202,800","94,858","(X)","(X)","","1,269,341","111,015","","1,695,273","240,144","442,756","22,075","993,979","125,743","258,538","92,326","","1,694,182","1,405,344","282,209","156,668","125,541","53,642","71,899","6,629","","1,716,943","1,615,803","1,598,931","817,962","780,969","16,872","101,140","","101,140","40,197","60,943","","118,012","16,872","2,782","14,090","101,140","23,197","77,943","","101,140","14,354","18,831","3,705","881","58,093","5,276","","1,600,717","1,430,409","170,308","60,014","126,036","48,353","17,051","3,658","17,642","4,831","9,579","3,172","","1,716,943","110,020","2,797","6,168","31,508","31,285","293,620","39,578","9,702","280,020","4,144","4,420","148,977","46,110","899","45,376","21,016","6,471","7,667","16,468","56,520","513","4,388","45,520","15,352","4,432","23,920","829","","625,135","570,853","515,670"
"    Percent","","625,135","67.1%","29.8%","54.1%","22.2%","4.3%","2.3%","8.7%","5.3%","32.9%","27.5%","10.9%","32.3%","28.7%","(X)","(X)","","1,686,997","37.1%","20.0%","32.0%","5.1%","5.9%","2.0%","","673,450","31.2%","53.4%","0.9%","2.9%","11.7%","675,999","24.4%","53.6%","1.1%","8.2%","12.7%","","24,723","24.6%","(X)","(X)","(X)","(X)","(X)","","29,879","36.5%","","9.2%","5.2%","8.3%","13.8%","10,916","60.4%","72.8%","","454,019","5.6%","4.6%","44.5%","22.5%","22.8%","","1,111,788","3.3%","5.9%","28.2%","26.3%","9.7%","18.2%","8.5%","90.8%","26.8%","","1,269,341","8.7%","","1,695,273","14.2%","442,756","5.0%","993,979","12.7%","258,538","35.7%","","1,694,182","83.0%","16.7%","9.2%","7.4%","3.2%","4.2%","0.4%","","1,716,943","94.1%","93.1%","47.6%","45.5%","1.0%","5.9%","","101,140","39.7%","60.3%","","118,012","16,872","16.5%","83.5%","101,140","22.9%","77.1%","","101,140","14.2%","18.6%","3.7%","0.9%","57.4%","5.2%","","1,600,717","89.4%","10.6%","3.7%","7.9%","3.0%","1.1%","0.2%","1.1%","0.3%","0.6%","0.2%","","1,716,943","6.4%","0.2%","0.4%","1.8%","1.8%","17.1%","2.3%","0.6%","16.3%","0.2%","0.3%","8.7%","2.7%","0.1%","2.6%","1.2%","0.4%","0.4%","1.0%","3.3%","0.0%","0.3%","2.7%","0.9%","0.3%","1.4%","0.0%","","625,135","91.3%","82.5%"
"Illinois","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,808,672","3,083,543","1,318,911","2,277,277","909,579","223,035","102,161","583,231","307,171","1,725,129","1,426,454","543,427","1,459,416","1,367,361","2.60","3.27","","12,501,248","4,808,672","2,275,381","3,860,938","866,272","689,985","280,752","","5,075,158","1,963,505","2,478,693","68,812","133,595","430,553","5,337,919","1,743,472","2,454,151","91,758","474,905","573,633","","153,400","53,680","31","51","10","84","30","","260,192","72,413","","12,588","14,036","13,022","32,767","72,413","48,153","45,876","","3,216,701","214,728","146,425","1,308,338","693,053","854,157","","8,707,057","424,494","525,386","2,272,174","1,794,526","692,672","1,829,903","1,167,902","(X)","(X)","","9,889,114","576,214","","12,620,126","1,404,015","2,891,256","92,760","7,847,396","691,453","1,881,474","619,802","","12,659,328","11,026,895","1,561,014","1,031,520","529,494","334,402","195,092","71,419","","12,802,023","10,969,602","10,821,788","8,570,225","2,251,563","147,814","1,832,421","","1,832,421","921,225","911,196","","1,980,235","147,814","30,071","117,743","1,832,421","327,523","1,504,898","","1,832,421","376,795","550,128","73,641","4,510","809,213","18,134","","12,034,675","9,209,290","2,825,385","1,057,303","1,637,205","630,800","695,916","234,161","351,752","144,415","140,512","47,927","","12,802,023","469,033","106,724","105,335","44,359","150,300","674,579","225,318","35,496","2,243,998","96,926","50,611","1,437,162","732,575","78,856","153,741","855,008","8,111","109,493","71,801","142,142","34,267","111,895","245,479","32,777","53,449","51,130","38,055","","4,808,672","4,344,619","4,022,048"
"    Percent","","4,808,672","64.1%","27.4%","47.4%","18.9%","4.6%","2.1%","12.1%","6.4%","35.9%","29.7%","11.3%","30.3%","28.4%","(X)","(X)","","12,501,248","38.5%","18.2%","30.9%","6.9%","5.5%","2.2%","","5,075,158","38.7%","48.8%","1.4%","2.6%","8.5%","5,337,919","32.7%","46.0%","1.7%","8.9%","10.7%","","153,400","35.0%","(X)","(X)","(X)","(X)","(X)","","260,192","27.8%","","4.8%","5.4%","5.0%","12.6%","72,413","66.5%","63.4%","","3,216,701","6.7%","4.6%","40.7%","21.5%","26.6%","","8,707,057","4.9%","6.0%","26.1%","20.6%","8.0%","21.0%","13.4%","89.1%","34.4%","","9,889,114","5.8%","","12,620,126","11.1%","2,891,256","3.2%","7,847,396","8.8%","1,881,474","32.9%","","12,659,328","87.1%","12.3%","8.1%","4.2%","2.6%","1.5%","0.6%","","12,802,023","85.7%","84.5%","66.9%","17.6%","1.2%","14.3%","","1,832,421","50.3%","49.7%","","1,980,235","147,814","20.3%","79.7%","1,832,421","17.9%","82.1%","","1,832,421","20.6%","30.0%","4.0%","0.2%","44.2%","1.0%","","12,034,675","76.5%","23.5%","8.8%","13.6%","5.2%","5.8%","1.9%","2.9%","1.2%","1.2%","0.4%","","12,802,023","3.7%","0.8%","0.8%","0.3%","1.2%","5.3%","1.8%","0.3%","17.5%","0.8%","0.4%","11.2%","5.7%","0.6%","1.2%","6.7%","0.1%","0.9%","0.6%","1.1%","0.3%","0.9%","1.9%","0.3%","0.4%","0.4%","0.3%","","4,808,672","90.3%","83.6%"
"Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,557,299","1,660,102","708,126","1,232,773","464,625","125,983","66,007","301,346","177,494","897,197","738,296","277,043","786,042","710,126","2.53","3.13","","6,479,554","2,557,299","1,234,436","1,937,343","356,353","394,123","168,896","","2,615,670","916,799","1,305,220","29,433","72,141","292,077","2,748,941","769,583","1,318,428","41,097","247,733","372,100","","77,269","28,973","34","50","12","92","20","","119,824","51,913","","9,697","12,928","9,391","19,897","51,913","31,508","36,410","","1,661,841","101,850","86,800","697,849","357,731","417,611","","4,435,317","161,138","343,724","1,450,767","896,138","394,092","753,268","436,190","(X)","(X)","","5,089,562","386,929","","6,568,434","915,052","1,570,198","82,804","4,010,573","477,660","987,663","354,588","","6,591,598","5,633,171","934,777","546,402","388,375","246,085","142,290","23,650","","6,666,818","6,315,585","6,270,726","4,532,145","1,738,581","44,859","351,233","","351,233","135,045","216,188","","396,092","44,859","9,572","35,287","351,233","113,190","238,043","","351,233","39,321","124,336","30,905","738","149,579","6,354","","6,247,266","5,694,597","552,669","200,636","296,814","114,736","131,192","37,271","93,660","37,908","31,003","10,721","","6,666,818","573,696","18,959","16,160","11,806","117,362","505,855","142,329","14,506","1,382,882","21,474","41,048","714,303","181,167","9,598","34,338","200,970","6,083","19,668","54,098","110,528","18,330","65,826","51,567","38,543","7,662","36,445","9,294","","2,557,299","2,270,634","2,075,927"
"    Percent","","2,557,299","64.9%","27.7%","48.2%","18.2%","4.9%","2.6%","11.8%","6.9%","35.1%","28.9%","10.8%","30.7%","27.8%","(X)","(X)","","6,479,554","39.5%","19.1%","29.9%","5.5%","6.1%","2.6%","","2,615,670","35.1%","49.9%","1.1%","2.8%","11.2%","2,748,941","28.0%","48.0%","1.5%","9.0%","13.5%","","77,269","37.5%","(X)","(X)","(X)","(X)","(X)","","119,824","43.3%","","8.1%","10.8%","7.8%","16.6%","51,913","60.7%","70.1%","","1,661,841","6.1%","5.2%","42.0%","21.5%","25.1%","","4,435,317","3.6%","7.7%","32.7%","20.2%","8.9%","17.0%","9.8%","88.6%","26.8%","","5,089,562","7.6%","","6,568,434","13.9%","1,570,198","5.3%","4,010,573","11.9%","987,663","35.9%","","6,591,598","85.5%","14.2%","8.3%","5.9%","3.7%","2.2%","0.4%","","6,666,818","94.7%","94.1%","68.0%","26.1%","0.7%","5.3%","","351,233","38.4%","61.6%","","396,092","44,859","21.3%","78.7%","351,233","32.2%","67.8%","","351,233","11.2%","35.4%","8.8%","0.2%","42.6%","1.8%","","6,247,266","91.2%","8.8%","3.2%","4.8%","1.8%","2.1%","0.6%","1.5%","0.6%","0.5%","0.2%","","6,666,818","8.6%","0.3%","0.2%","0.2%","1.8%","7.6%","2.1%","0.2%","20.7%","0.3%","0.6%","10.7%","2.7%","0.1%","0.5%","3.0%","0.1%","0.3%","0.8%","1.7%","0.3%","1.0%","0.8%","0.6%","0.1%","0.5%","0.1%","","2,557,299","88.8%","81.2%"
"Iowa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,257,505","794,614","344,569","634,509","243,177","52,144","32,663","107,961","68,729","462,891","366,664","145,041","369,552","354,692","2.42","3.01","","3,045,708","1,257,505","635,363","853,376","106,847","192,617","85,351","","1,252,885","420,617","662,968","12,390","32,730","124,180","1,284,977","338,142","664,132","17,048","118,522","147,133","","41,142","10,938","29","58","13","106","27","","34,226","12,382","","3,240","2,611","1,544","4,987","12,382","8,236","9,528","","802,489","52,310","42,019","326,635","162,157","219,368","","2,093,909","65,578","100,027","639,230","440,516","242,738","406,630","199,190","(X)","(X)","","2,413,716","178,829","","3,102,179","349,036","728,139","27,722","1,873,557","170,186","500,483","151,128","","3,106,880","2,654,666","439,977","251,167","188,810","111,738","77,072","12,237","","3,145,711","2,978,983","2,959,837","2,209,278","750,559","19,146","166,728","","166,728","65,654","101,074","","185,874","19,146","2,875","16,271","166,728","54,146","112,582","","166,728","18,673","63,218","18,782","2,202","62,140","1,713","","2,947,088","2,709,129","237,959","98,315","116,008","49,961","50,727","15,031","52,406","26,996","18,818","6,327","","3,145,711","146,785","7,505","52,812","55,541","130,073","226,581","65,174","9,990","1,021,200","6,185","3,055","403,179","63,845","3,454","149,537","43,140","2,052","8,328","22,061","45,489","1,507","26,474","76,599","14,797","1,978","19,731","2,547","","1,257,505","1,125,732","1,029,105"
