"Label (Grouping)","Total:","Total:!!With a mortgage:","Total:!!With a mortgage:!!Less than $20,000:","Total:!!With a mortgage:!!Less than $20,000:!!Less than 20 percent","Total:!!With a mortgage:!!Less than $20,000:!!20 to 29 percent","Total:!!With a mortgage:!!Less than $20,000:!!30 percent or more","Total:!!With a mortgage:!!$20,000 to $34,999:","Total:!!With a mortgage:!!$20,000 to $34,999:!!Less than 20 percent","Total:!!With a mortgage:!!$20,000 to $34,999:!!20 to 29 percent","Total:!!With a mortgage:!!$20,000 to $34,999:!!30 percent or more","Total:!!With a mortgage:!!$35,000 to $49,999:","Total:!!With a mortgage:!!$35,000 to $49,999:!!Less than 20 percent","Total:!!With a mortgage:!!$35,000 to $49,999:!!20 to 29 percent","Total:!!With a mortgage:!!$35,000 to $49,999:!!30 percent or more","Total:!!With a mortgage:!!$50,000 to $74,999:","Total:!!With a mortgage:!!$50,000 to $74,999:!!Less than 20 percent","Total:!!With a mortgage:!!$50,000 to $74,999:!!20 to 29 percent","Total:!!With a mortgage:!!$50,000 to $74,999:!!30 percent or more","Total:!!With a mortgage:!!$75,000 or more:","Total:!!With a mortgage:!!$75,000 or more:!!Less than 20 percent","Total:!!With a mortgage:!!$75,000 or more:!!20 to 29 percent","Total:!!With a mortgage:!!$75,000 or more:!!30 percent or more","Total:!!With a mortgage:!!Zero or negative income","Total:!!Not mortgaged:","Total:!!Not mortgaged:!!Less than $20,000:","Total:!!Not mortgaged:!!Less than $20,000:!!Less than 20 percent","Total:!!Not mortgaged:!!Less than $20,000:!!20 to 29 percent","Total:!!Not mortgaged:!!Less than $20,000:!!30 percent or more","Total:!!Not mortgaged:!!$20,000 to $34,999:","Total:!!Not mortgaged:!!$20,000 to $34,999:!!Less than 20 percent","Total:!!Not mortgaged:!!$20,000 to $34,999:!!20 to 29 percent","Total:!!Not mortgaged:!!$20,000 to $34,999:!!30 percent or more","Total:!!Not mortgaged:!!$35,000 to $49,999:","Total:!!Not mortgaged:!!$35,000 to $49,999:!!Less than 20 percent","Total:!!Not mortgaged:!!$35,000 to $49,999:!!20 to 29 percent","Total:!!Not mortgaged:!!$35,000 to $49,999:!!30 percent or more","Total:!!Not mortgaged:!!$50,000 to $74,999:","Total:!!Not mortgaged:!!$50,000 to $74,999:!!Less than 20 percent","Total:!!Not mortgaged:!!$50,000 to $74,999:!!20 to 29 percent","Total:!!Not mortgaged:!!$50,000 to $74,999:!!30 percent or more","Total:!!Not mortgaged:!!$75,000 or more:","Total:!!Not mortgaged:!!$75,000 or more:!!Less than 20 percent","Total:!!Not mortgaged:!!$75,000 or more:!!20 to 29 percent","Total:!!Not mortgaged:!!$75,000 or more:!!30 percent or more","Total:!!Not mortgaged:!!Zero or negative income"
"Wayne township, Marion County, Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","25,883","17,002","1,062","0","0","1,062","2,017","127","277","1,613","2,763","412","1,584","767","4,407","2,067","2,158","182","6,753","6,218","494","41","0","8,881","1,102","74","246","782","1,664","934","366","364","2,092","2,092","0","0","1,815","1,815","0","0","2,084","2,084","0","0","124"
"Penn township, St. Joseph County, Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","18,173","12,026","532","0","0","532","1,194","0","436","758","1,740","799","622","319","2,631","1,362","1,161","108","5,894","5,287","555","52","35","6,147","851","245","160","446","910","588","114","208","907","885","22","0","1,236","1,236","0","0","2,169","2,169","0","0","74"
"Portage township, St. Joseph County, Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","18,927","10,490","1,031","0","0","1,031","1,461","0","499","962","1,745","437","913","395","2,477","1,903","532","42","3,696","3,499","197","0","80","8,437","2,017","483","568","966","1,925","1,650","247","28","1,591","1,563","28","0","1,291","1,291","0","0","1,591","1,591","0","0","22"
"Wabash township, Tippecanoe County, Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Knight township, Vanderburgh County, Indiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","15,879","11,019","1,097","0","103","994","1,145","34","275","836","1,438","72","748","618","2,596","1,384","1,117","95","4,613","3,618","726","269","130","4,860","895","60","196","639","1,015","476","210","329","575","575","0","0","1,129","1,129","0","0","1,246","1,246","0","0","0"
"Lawrence city, Douglas County, Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Olathe city, Johnson County, Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","34,389","27,412","642","0","0","642","924","0","0","924","991","0","267","724","4,068","239","1,466","2,363","20,736","13,336","6,351","1,049","51","6,977","284","0","40","244","838","281","290","267","901","564","299","38","1,247","1,116","131","0","3,552","3,552","0","0","155"
"Overland Park city, Johnson County, Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","50,124","34,660","675","0","0","675","1,150","0","103","1,047","2,257","0","696","1,561","5,636","857","2,586","2,193","24,893","16,899","6,049","1,945","49","15,464","1,093","84","319","690","1,371","337","552","482","1,737","1,339","356","42","2,459","2,309","122","28","8,726","8,726","0","0","78"
"Shawnee city, Johnson County, Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wichita city, Sedgwick County, Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","92,355","57,622","2,873","0","0","2,873","4,698","163","397","4,138","6,246","527","2,873","2,846","12,569","5,803","5,063","1,703","31,158","25,180","5,266","712","78","34,733","4,563","1,100","1,060","2,403","6,486","3,318","2,158","1,010","5,182","4,800","355","27","7,465","7,303","162","0","10,305","10,257","48","0","732"
"Topeka city, Shawnee County, Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","31,281","18,012","1,488","0","0","1,488","1,957","0","333","1,624","2,622","273","1,076","1,273","3,179","1,624","1,331","224","8,665","7,017","1,564","84","101","13,269","2,308","271","784","1,253","1,870","1,250","478","142","2,613","2,160","339","114","1,811","1,759","52","0","4,607","4,607","0","0","60"
"Kansas City city, Wyandotte County, Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","30,516","16,791","900","0","0","900","2,040","44","187","1,809","2,189","107","1,287","795","4,097","812","2,424","861","7,506","5,540","1,770","196","59","13,725","1,940","51","176","1,713","3,116","1,247","1,146","723","2,093","1,518","575","0","3,441","3,376","65","0","2,817","2,768","49","0","318"
"Portland city, Cumberland County, Maine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Fall River city, Bristol County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","13,332","8,536","629","0","0","629","717","0","0","717","727","0","169","558","1,987","297","441","1,249","4,393","2,720","1,360","313","83","4,796","294","0","62","232","1,314","347","647","320","771","486","213","72","1,378","1,378","0","0","970","970","0","0","69"
"New Bedford city, Bristol County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","14,254","9,155","637","0","0","637","660","0","52","608","430","68","78","284","1,451","117","525","809","5,805","3,566","1,638","601","172","5,099","654","0","70","584","1,079","28","537","514","909","394","515","0","1,047","824","223","0","1,265","1,265","0","0","145"
"Lawrence city, Essex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lynn city, Essex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Springfield city, Hampden County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","23,682","16,220","1,685","0","0","1,685","1,754","0","0","1,754","1,745","0","435","1,310","3,445","561","1,434","1,450","7,310","5,375","1,652","283","281","7,462","1,193","72","116","1,005","1,974","591","723","660","662","212","375","75","1,466","1,358","108","0","2,139","2,139","0","0","28"
"Cambridge city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Framingham city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lowell city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Newton city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Somerville city, Middlesex County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Quincy city, Norfolk County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Brockton city, Plymouth County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","18,190","13,873","547","0","0","547","593","0","0","593","1,661","0","411","1,250","2,296","111","611","1,574","8,715","4,418","3,388","909","61","4,317","508","0","0","508","446","41","162","243","970","518","452","0","604","604","0","0","1,789","1,602","187","0","0"
"Boston city, Suffolk County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","93,736","69,419","2,058","0","0","2,058","2,097","0","148","1,949","3,532","150","0","3,382","7,310","245","1,279","5,786","53,964","28,782","16,193","8,989","458","24,317","2,374","127","84","2,163","2,661","413","970","1,278","2,800","1,317","1,062","421","2,759","1,995","628","136","13,585","13,027","319","239","138"
"Worcester city, Worcester County, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","30,148","21,140","509","0","0","509","1,400","0","39","1,361","2,156","0","146","2,010","4,445","599","1,554","2,292","12,266","6,593","4,795","878","364","9,008","1,569","41","0","1,528","1,897","191","506","1,200","1,432","658","661","113","1,246","1,060","186","0","2,786","2,655","131","0","78"
"Flint city, Genesee County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","20,623","7,885","920","0","0","920","1,583","28","156","1,399","1,206","594","230","382","2,088","931","1,043","114","2,088","1,874","214","0","0","12,738","3,372","140","1,046","2,186","2,980","1,398","1,160","422","2,713","2,713","0","0","1,987","1,987","0","0","1,570","1,570","0","0","116"
"Lansing city, Ingham County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","23,920","16,285","951","0","0","951","1,777","0","580","1,197","2,640","716","999","925","3,969","2,185","1,533","251","6,812","5,988","824","0","136","7,635","1,260","124","305","831","1,983","1,268","522","193","1,331","1,271","60","0","1,581","1,581","0","0","1,480","1,480","0","0","0"
"Kalamazoo city, Kalamazoo County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","13,389","8,100","214","0","0","214","1,154","70","363","721","735","364","208","163","2,439","1,125","1,113","201","3,464","3,138","302","24","94","5,289","670","63","124","483","1,065","565","357","143","793","757","0","36","787","787","0","0","1,974","1,974","0","0","0"
"Grand Rapids city, Kent County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","40,762","26,753","1,102","0","0","1,102","2,606","113","695","1,798","3,429","664","1,303","1,462","5,961","3,268","2,070","623","13,614","11,743","1,761","110","41","14,009","1,926","370","527","1,029","2,376","1,478","406","492","2,343","1,849","494","0","3,111","3,091","20","0","3,997","3,997","0","0","256"
"Wyoming city, Kent County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Clinton charter township, Macomb County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","26,271","17,381","787","0","0","787","934","0","60","874","1,764","226","440","1,098","3,551","1,209","1,488","854","10,181","7,485","2,696","0","164","8,890","940","0","66","874","1,603","340","1,099","164","1,066","755","311","0","2,393","2,369","24","0","2,805","2,805","0","0","83"
"Macomb township, Macomb County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Shelby charter township, Macomb County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","24,415","15,382","425","0","0","425","807","63","67","677","1,142","69","360","713","1,613","323","839","451","11,305","7,624","3,167","514","90","9,033","794","0","90","704","1,315","553","289","473","1,509","982","330","197","1,256","1,256","0","0","4,108","4,108","0","0","51"
"Sterling Heights city, Macomb County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","37,220","24,138","762","0","0","762","2,389","140","103","2,146","4,096","52","554","3,490","4,706","882","2,014","1,810","12,185","8,799","2,982","404","0","13,082","1,378","46","172","1,160","2,489","653","877","959","2,004","1,595","409","0","2,930","2,930","0","0","4,188","4,188","0","0","93"
"Warren city, Macomb County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","36,946","20,083","1,114","0","0","1,114","1,512","0","286","1,226","2,658","270","1,357","1,031","4,698","1,884","2,182","632","10,064","8,788","1,219","57","37","16,863","3,163","383","525","2,255","3,201","1,597","1,049","555","2,967","2,459","508","0","2,834","2,779","0","55","4,567","4,505","62","0","131"
"Farmington Hills city, Oakland County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","20,925","13,810","440","0","0","440","641","41","0","600","547","0","116","431","2,157","267","803","1,087","9,940","6,912","2,651","377","85","7,115","367","0","99","268","679","88","204","387","1,060","171","622","267","908","515","393","0","4,058","4,022","36","0","43"
"Rochester Hills city, Oakland County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Southfield city, Oakland County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Troy city, Oakland County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","22,740","14,213","234","0","0","234","745","0","47","698","346","0","44","302","1,602","263","622","717","11,070","7,835","2,596","639","216","8,527","390","38","46","306","923","322","539","62","1,035","553","381","101","1,433","1,285","148","0","4,351","4,351","0","0","395"
"Waterford charter township, Oakland County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","21,924","14,404","639","0","0","639","1,176","0","54","1,122","1,221","0","472","749","3,504","1,028","1,590","886","7,812","6,830","941","41","52","7,520","1,099","0","121","978","1,149","434","431","284","1,164","1,039","74","51","1,236","1,195","41","0","2,697","2,697","0","0","175"
"West Bloomfield charter township, Oakland County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","19,335","12,945","245","0","0","245","924","0","0","924","858","64","121","673","1,870","230","686","954","9,011","6,018","1,838","1,155","37","6,390","395","0","0","395","591","153","176","262","777","171","257","349","868","676","192","0","3,647","3,556","69","22","112"
"Ann Arbor city, Washtenaw County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","20,181","12,405","307","0","0","307","299","0","0","299","211","41","0","170","1,344","142","296","906","10,149","6,502","2,693","954","95","7,776","656","85","52","519","830","67","454","309","990","467","302","221","667","667","0","0","4,633","4,515","118","0","0"
"Canton charter township, Wayne County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","26,079","19,129","611","0","0","611","600","0","91","509","1,253","24","340","889","2,520","431","1,093","996","14,073","9,322","3,820","931","72","6,950","739","0","110","629","507","38","173","296","1,220","888","222","110","1,266","1,061","205","0","3,128","3,128","0","0","90"
"Dearborn city, Wayne County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","20,675","11,203","1,138","0","0","1,138","1,097","0","124","973","1,396","79","335","982","1,988","684","864","440","5,584","4,390","911","283","0","9,472","1,707","0","227","1,480","954","330","408","216","1,559","942","536","81","1,563","1,283","280","0","3,294","3,294","0","0","395"
"Detroit city, Wayne County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","124,711","36,521","5,168","49","95","5,024","5,280","189","581","4,510","6,153","854","2,497","2,802","6,576","2,530","2,421","1,625","12,936","10,345","2,019","572","408","88,190","21,698","1,479","2,753","17,466","18,683","9,466","6,420","2,797","13,889","11,331","2,097","461","14,284","13,904","380","0","16,054","16,005","49","0","3,582"
"Livonia city, Wayne County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","31,111","20,062","732","0","0","732","903","0","111","792","1,872","37","680","1,155","3,213","445","1,705","1,063","13,342","10,624","2,466","252","0","11,049","1,044","43","145","856","1,854","688","763","403","1,563","1,298","220","45","2,178","2,097","81","0","4,171","4,171","0","0","239"
"Westland city, Wayne County, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","21,574","12,835","943","0","0","943","1,038","0","136","902","1,342","54","662","626","3,410","1,178","1,876","356","6,102","5,002","1,041","59","0","8,739","1,174","43","159","972","1,500","845","483","172","1,978","1,839","139","0","1,508","1,508","0","0","2,490","2,490","0","0","89"
"Blaine city, Anoka County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","19,963","14,401","398","0","0","398","426","0","0","426","1,572","24","245","1,303","1,896","377","1,260","259","10,039","5,714","3,769","556","70","5,562","590","111","0","479","524","193","206","125","828","699","129","0","1,214","1,141","73","0","2,384","2,384","0","0","22"
"Eagan city, Dakota County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lakeville city, Dakota County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bloomington city, Hennepin County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","23,470","14,358","751","0","0","751","1,169","0","0","1,169","955","26","43","886","2,297","272","1,217","808","9,147","6,456","2,156","535","39","9,112","742","0","0","742","1,540","466","612","462","1,305","997","265","43","1,513","1,513","0","0","3,934","3,934","0","0","78"
"Brooklyn Park city, Hennepin County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Maple Grove city, Hennepin County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Minneapolis city, Hennepin County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","83,653","60,270","2,525","0","0","2,525","2,827","0","154","2,673","4,031","258","971","2,802","8,652","1,059","4,652","2,941","42,133","29,540","10,156","2,437","102","23,383","2,479","0","334","2,145","2,774","960","996","818","2,570","1,635","748","187","4,859","4,384","342","133","10,358","9,727","539","92","343"
"Plymouth city, Hennepin County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rochester city, Olmsted County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"St. Paul city, Ramsey County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","57,137","40,472","1,152","0","0","1,152","3,039","0","158","2,881","3,065","128","1,011","1,926","7,393","1,345","3,752","2,296","25,823","18,861","6,201","761","0","16,665","1,533","0","213","1,320","1,634","406","883","345","2,395","1,780","478","137","3,420","3,002","418","0","7,611","7,450","161","0","72"
"Duluth city, St. Louis County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","22,075","13,064","640","0","0","640","1,021","0","24","997","1,462","84","500","878","2,473","983","1,095","395","7,360","5,866","1,376","118","108","9,011","1,293","106","301","886","1,379","901","115","363","2,222","1,858","329","35","1,612","1,585","27","0","2,460","2,429","31","0","45"
"Woodbury city, Washington County, Minnesota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Columbia township, Boone County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Washington township, Buchanan County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","17,742","9,905","457","0","0","457","940","0","223","717","1,021","298","471","252","2,424","1,156","1,098","170","5,063","4,649","384","30","0","7,837","1,003","86","268","649","1,212","858","214","140","825","737","50","38","2,040","1,982","0","58","2,757","2,757","0","0","0"
"Gallatin township, Clay County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Springfield township, Greene County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","34,189","18,241","2,316","0","192","2,124","2,715","159","741","1,815","3,164","852","1,782","530","3,964","2,227","1,204","533","6,043","5,421","505","117","39","15,948","2,630","744","733","1,153","4,312","3,278","752","282","2,765","2,765","0","0","2,688","2,688","0","0","3,178","3,093","85","0","375"
"Blue township, Jackson County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","40,021","22,091","851","0","0","851","2,354","0","310","2,044","3,214","318","1,599","1,297","4,317","1,780","1,801","736","11,307","9,113","1,884","310","48","17,930","3,034","156","673","2,205","2,826","1,696","874","256","3,471","3,390","81","0","4,152","4,045","107","0","4,139","4,139","0","0","308"
"Brooking township, Jackson County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","16,465","9,956","449","0","0","449","1,083","36","152","895","1,584","296","504","784","2,182","671","1,353","158","4,583","3,888","695","0","75","6,509","1,394","185","114","1,095","1,258","821","341","96","1,067","959","108","0","1,103","1,103","0","0","1,572","1,572","0","0","115"
"Kaw township, Jackson County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","39,901","22,870","924","0","0","924","1,594","0","126","1,468","2,396","174","391","1,831","2,867","846","1,364","657","15,055","11,911","2,794","350","34","17,031","2,828","256","729","1,843","3,632","1,575","912","1,145","1,643","1,209","293","141","3,527","3,319","208","0","5,339","5,004","335","0","62"
"Prairie township, Jackson County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","33,034","23,789","482","0","0","482","1,009","0","0","1,009","1,861","94","788","979","3,254","776","1,661","817","17,137","12,707","3,616","814","46","9,245","792","0","0","792","1,198","748","293","157","1,140","755","257","128","1,797","1,680","117","0","4,318","4,244","74","0","0"
"Sni-A-Bar township, Jackson County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Washington township, Jackson County, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","13,193","9,064","148","0","0","148","1,342","79","129","1,134","1,282","109","504","669","2,724","1,161","1,450","113","3,568","3,054","514","0","0","4,129","774","167","237","370","524","323","74","127","761","569","192","0","744","744","0","0","1,118","1,118","0","0","208"
"St. Louis city, St. Louis city, Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","63,011","40,061","2,215","0","78","2,137","3,734","54","507","3,173","4,220","332","1,397","2,491","7,340","2,616","3,457","1,267","22,014","17,624","3,581","809","538","22,950","3,122","171","562","2,389","5,133","2,572","1,459","1,102","3,360","2,992","311","57","4,344","4,344","0","0","6,677","6,677","0","0","314"
"Omaha city, Douglas County, Nebraska","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","107,403","72,246","3,319","0","0","3,319","4,009","52","305","3,652","5,784","365","2,099","3,320","13,849","3,471","7,089","3,289","44,951","33,784","9,180","1,987","334","35,157","4,623","472","461","3,690","5,212","1,815","2,017","1,380","4,392","3,249","754","389","7,068","6,723","306","39","13,471","13,426","45","0","391"
