"GEO_ID","NAME","B19083_001E","B19083_001EA","B19083_001M","B19083_001MA",
"0500000US08035","Douglas County, Colorado","0.4046","null","0.0160","null",
"0500000US08041","El Paso County, Colorado","0.4270","null","0.0098","null",
"0500000US08059","Jefferson County, Colorado","0.4234","null","0.0119","null",
"0500000US08069","Larimer County, Colorado","0.4526","null","0.0179","null",
"0500000US08077","Mesa County, Colorado","0.4519","null","0.0335","null",
"0500000US08101","Pueblo County, Colorado","0.4574","null","0.0221","null",
"0500000US08123","Weld County, Colorado","0.4225","null","0.0196","null",
"0500000US09001","Fairfield County, Connecticut","0.5450","null","0.0091","null",
"0500000US09003","Hartford County, Connecticut","0.4642","null","0.0110","null",
"0500000US09005","Litchfield County, Connecticut","0.4400","null","0.0204","null",
"0500000US09007","Middlesex County, Connecticut","0.4430","null","0.0238","null",
"0500000US09009","New Haven County, Connecticut","0.4591","null","0.0103","null",
"0500000US09011","New London County, Connecticut","0.4475","null","0.0229","null",
"0500000US09013","Tolland County, Connecticut","0.4584","null","0.0287","null",
"0500000US09015","Windham County, Connecticut","0.4192","null","0.0242","null",
"0500000US10001","Kent County, Delaware","0.4457","null","0.0306","null",
"0500000US10003","New Castle County, Delaware","0.4900","null","0.0154","null",
"0500000US10005","Sussex County, Delaware","0.4727","null","0.0339","null",
"0500000US11001","District of Columbia, District of Columbia","0.5281","null","0.0118","null",
"0500000US12001","Alachua County, Florida","0.5272","null","0.0204","null",
"0500000US12005","Bay County, Florida","0.4484","null","0.0209","null",
"0500000US12009","Brevard County, Florida","0.4614","null","0.0149","null",
"0500000US12011","Broward County, Florida","0.4942","null","0.0110","null",
"0500000US12015","Charlotte County, Florida","0.4280","null","0.0208","null",
"0500000US12017","Citrus County, Florida","0.4156","null","0.0227","null",
"0500000US12019","Clay County, Florida","0.4250","null","0.0363","null",
"0500000US12021","Collier County, Florida","0.5117","null","0.0187","null",
"0500000US12023","Columbia County, Florida","0.4692","null","0.0506","null",
"0500000US12031","Duval County, Florida","0.4746","null","0.0149","null",
"0500000US12033","Escambia County, Florida","0.4480","null","0.0183","null",
"0500000US12035","Flagler County, Florida","0.4064","null","0.0199","null",
"0500000US12053","Hernando County, Florida","0.4327","null","0.0332","null",
"0500000US12055","Highlands County, Florida","0.4581","null","0.0327","null",
"0500000US12057","Hillsborough County, Florida","0.4860","null","0.0090","null",
"0500000US12061","Indian River County, Florida","0.5202","null","0.0353","null",
"0500000US12069","Lake County, Florida","0.4203","null","0.0160","null",
"0500000US12071","Lee County, Florida","0.4786","null","0.0162","null",
"0500000US12073","Leon County, Florida","0.4896","null","0.0232","null",
"0500000US12081","Manatee County, Florida","0.4645","null","0.0210","null",
"0500000US12083","Marion County, Florida","0.4609","null","0.0248","null",
"0500000US12085","Martin County, Florida","0.5566","null","0.0475","null",
"0500000US12086","Miami-Dade County, Florida","0.5074","null","0.0076","null",
"0500000US12087","Monroe County, Florida","0.5111","null","0.0339","null",
"0500000US12089","Nassau County, Florida","0.4255","null","0.0315","null",
"0500000US12091","Okaloosa County, Florida","0.4365","null","0.0243","null",
"0500000US12095","Orange County, Florida","0.4955","null","0.0117","null",
"0500000US12097","Osceola County, Florida","0.4211","null","0.0218","null",
"0500000US12099","Palm Beach County, Florida","0.5182","null","0.0099","null",
"0500000US12101","Pasco County, Florida","0.4538","null","0.0141","null",
"0500000US12103","Pinellas County, Florida","0.4854","null","0.0107","null",
"0500000US12105","Polk County, Florida","0.4528","null","0.0160","null",
"0500000US12107","Putnam County, Florida","0.4594","null","0.0267","null",
"0500000US12109","St. Johns County, Florida","0.4666","null","0.0231","null",
"0500000US12111","St. Lucie County, Florida","0.4298","null","0.0218","null",
"0500000US12113","Santa Rosa County, Florida","0.3945","null","0.0238","null",
"0500000US12115","Sarasota County, Florida","0.4933","null","0.0146","null",
"0500000US12117","Seminole County, Florida","0.4714","null","0.0161","null",
"0500000US12119","Sumter County, Florida","0.4326","null","0.0328","null",
"0500000US12127","Volusia County, Florida","0.4593","null","0.0133","null",
"0500000US12131","Walton County, Florida","0.4810","null","0.0340","null",
"0500000US13013","Barrow County, Georgia","0.4026","null","0.0243","null",
"0500000US13015","Bartow County, Georgia","0.4991","null","0.0436","null",
"0500000US13021","Bibb County, Georgia","0.5356","null","0.0305","null",
"0500000US13031","Bulloch County, Georgia","0.4909","null","0.0362","null",
"0500000US13045","Carroll County, Georgia","0.4310","null","0.0247","null",
"0500000US13047","Catoosa County, Georgia","0.4573","null","0.0700","null",
"0500000US13051","Chatham County, Georgia","0.4768","null","0.0310","null",
"0500000US13057","Cherokee County, Georgia","0.4068","null","0.0226","null",
"0500000US13059","Clarke County, Georgia","0.5218","null","0.0322","null",
"0500000US13063","Clayton County, Georgia","0.4033","null","0.0356","null",
"0500000US13067","Cobb County, Georgia","0.4514","null","0.0096","null",
"0500000US13073","Columbia County, Georgia","0.4068","null","0.0293","null",
"0500000US13077","Coweta County, Georgia","0.4347","null","0.0290","null",
"0500000US13089","DeKalb County, Georgia","0.4809","null","0.0121","null",
"0500000US13095","Dougherty County, Georgia","0.4931","null","0.0328","null",
"0500000US13097","Douglas County, Georgia","0.3746","null","0.0236","null",
"0500000US13113","Fayette County, Georgia","0.4025","null","0.0268","null",
"0500000US13115","Floyd County, Georgia","0.4618","null","0.0465","null",
"0500000US13117","Forsyth County, Georgia","0.3908","null","0.0146","null",
"0500000US13121","Fulton County, Georgia","0.5479","null","0.0124","null",
"0500000US13127","Glynn County, Georgia","0.5118","null","0.0466","null",
"0500000US13135","Gwinnett County, Georgia","0.4298","null","0.0128","null",
"0500000US13139","Hall County, Georgia","0.4752","null","0.0295","null",
"0500000US13151","Henry County, Georgia","0.4014","null","0.0254","null",
"0500000US13153","Houston County, Georgia","0.4360","null","0.0277","null",
"0500000US13157","Jackson County, Georgia","0.4543","null","0.0743","null",
"0500000US13185","Lowndes County, Georgia","0.5345","null","0.0293","null",
"0500000US13215","Muscogee County, Georgia","0.5138","null","0.0249","null",
"0500000US13217","Newton County, Georgia","0.4374","null","0.0443","null",
"0500000US13223","Paulding County, Georgia","0.3636","null","0.0218","null",
"0500000US13245","Richmond County, Georgia","0.4749","null","0.0269","null",
"0500000US13247","Rockdale County, Georgia","0.4227","null","0.0363","null",
"0500000US13255","Spalding County, Georgia","0.4554","null","0.0634","null",
"0500000US13285","Troup County, Georgia","0.4582","null","0.0354","null",
"0500000US13295","Walker County, Georgia","0.4386","null","0.0314","null",
"0500000US13297","Walton County, Georgia","0.4328","null","0.0312","null",
"0500000US13313","Whitfield County, Georgia","0.4609","null","0.0274","null",
"0500000US15001","Hawaii County, Hawaii","0.4650","null","0.0263","null",
"0500000US15003","Honolulu County, Hawaii","0.4390","null","0.0087","null",
"0500000US15007","Kauai County, Hawaii","0.3964","null","0.0256","null",
"0500000US15009","Maui County, Hawaii","0.4529","null","0.0334","null",
"0500000US16001","Ada County, Idaho","0.4829","null","0.0233","null",
"0500000US16005","Bannock County, Idaho","0.4436","null","0.0603","null",
"0500000US16019","Bonneville County, Idaho","0.4167","null","0.0309","null",
"0500000US16027","Canyon County, Idaho","0.4320","null","0.0306","null",
"0500000US16055","Kootenai County, Idaho","0.4214","null","0.0362","null",
"0500000US16083","Twin Falls County, Idaho","0.4014","null","0.0226","null",
"0500000US17001","Adams County, Illinois","0.4771","null","0.0351","null",
"0500000US17019","Champaign County, Illinois","0.5177","null","0.0172","null",
"0500000US17031","Cook County, Illinois","0.5067","null","0.0047","null",
"0500000US17037","DeKalb County, Illinois","0.4325","null","0.0243","null",
"0500000US17043","DuPage County, Illinois","0.4443","null","0.0107","null",
"0500000US17089","Kane County, Illinois","0.4391","null","0.0168","null",
"0500000US17091","Kankakee County, Illinois","0.4501","null","0.0268","null",
"0500000US17093","Kendall County, Illinois","0.3943","null","0.0396","null",
"0500000US17097","Lake County, Illinois","0.4856","null","0.0116","null",
"0500000US17099","LaSalle County, Illinois","0.4530","null","0.0275","null",
"0500000US17111","McHenry County, Illinois","0.4089","null","0.0212","null",
"0500000US17113","McLean County, Illinois","0.4860","null","0.0334","null",
"0500000US17115","Macon County, Illinois","0.4688","null","0.0234","null",
"0500000US17119","Madison County, Illinois","0.4512","null","0.0161","null",
"0500000US17143","Peoria County, Illinois","0.4939","null","0.0217","null",
"0500000US17161","Rock Island County, Illinois","0.4419","null","0.0328","null",
"0500000US17163","St. Clair County, Illinois","0.4687","null","0.0172","null",
"0500000US17167","Sangamon County, Illinois","0.4579","null","0.0193","null",
"0500000US17179","Tazewell County, Illinois","0.4492","null","0.0252","null",
"0500000US17183","Vermilion County, Illinois","0.4447","null","0.0190","null",
"0500000US17197","Will County, Illinois","0.4067","null","0.0110","null",
"0500000US17199","Williamson County, Illinois","0.4350","null","0.0296","null",
"0500000US17201","Winnebago County, Illinois","0.4485","null","0.0201","null",
"0500000US18003","Allen County, Indiana","0.4269","null","0.0140","null",
"0500000US18005","Bartholomew County, Indiana","0.4359","null","0.0280","null",
"0500000US18011","Boone County, Indiana","0.4786","null","0.0377","null",
"0500000US18019","Clark County, Indiana","0.4163","null","0.0288","null",
"0500000US18035","Delaware County, Indiana","0.5225","null","0.0512","null",
"0500000US18039","Elkhart County, Indiana","0.4184","null","0.0213","null",
"0500000US18043","Floyd County, Indiana","0.4443","null","0.0282","null",
"0500000US18053","Grant County, Indiana","0.4104","null","0.0195","null",
"0500000US18057","Hamilton County, Indiana","0.4333","null","0.0218","null",
"0500000US18059","Hancock County, Indiana","0.3616","null","0.0254","null",
"0500000US18063","Hendricks County, Indiana","0.4109","null","0.0428","null",
"0500000US18067","Howard County, Indiana","0.4216","null","0.0242","null",
"0500000US18081","Johnson County, Indiana","0.4063","null","0.0237","null",
"0500000US18085","Kosciusko County, Indiana","0.4069","null","0.0311","null",
"0500000US18089","Lake County, Indiana","0.4384","null","0.0132","null",
"0500000US18091","LaPorte County, Indiana","0.4227","null","0.0200","null",
"0500000US18095","Madison County, Indiana","0.4454","null","0.0230","null",
"0500000US18097","Marion County, Indiana","0.4778","null","0.0085","null",
"0500000US18105","Monroe County, Indiana","0.4906","null","0.0234","null",
"0500000US18109","Morgan County, Indiana","0.3760","null","0.0274","null",
"0500000US18127","Porter County, Indiana","0.4317","null","0.0212","null",
"0500000US18141","St. Joseph County, Indiana","0.4626","null","0.0192","null",
"0500000US18157","Tippecanoe County, Indiana","0.4648","null","0.0203","null",
"0500000US18163","Vanderburgh County, Indiana","0.4877","null","0.0263","null",
"0500000US18167","Vigo County, Indiana","0.4758","null","0.0328","null",
"0500000US18177","Wayne County, Indiana","0.4909","null","0.0499","null",
"0500000US19013","Black Hawk County, Iowa","0.4485","null","0.0235","null",
"0500000US19049","Dallas County, Iowa","0.4094","null","0.0211","null",
"0500000US19061","Dubuque County, Iowa","0.4635","null","0.0513","null",
"0500000US19103","Johnson County, Iowa","0.4577","null","0.0175","null",
"0500000US19113","Linn County, Iowa","0.4048","null","0.0166","null",
"0500000US19153","Polk County, Iowa","0.4435","null","0.0175","null",
"0500000US19155","Pottawattamie County, Iowa","0.4239","null","0.0198","null",
"0500000US19163","Scott County, Iowa","0.4551","null","0.0210","null",
"0500000US19169","Story County, Iowa","0.4701","null","0.0318","null",
"0500000US19193","Woodbury County, Iowa","0.4283","null","0.0300","null",
"0500000US20015","Butler County, Kansas","0.4133","null","0.0292","null",
"0500000US20045","Douglas County, Kansas","0.4744","null","0.0317","null",
"0500000US20091","Johnson County, Kansas","0.4473","null","0.0128","null",
"0500000US20103","Leavenworth County, Kansas","0.3762","null","0.0218","null",
"0500000US20161","Riley County, Kansas","0.4741","null","0.0528","null",
"0500000US20173","Sedgwick County, Kansas","0.4487","null","0.0151","null",
"0500000US20177","Shawnee County, Kansas","0.4076","null","0.0194","null",
"0500000US20209","Wyandotte County, Kansas","0.4294","null","0.0198","null",
"0500000US21015","Boone County, Kentucky","0.4098","null","0.0260","null",
"0500000US21029","Bullitt County, Kentucky","0.3929","null","0.0229","null",
"0500000US21037","Campbell County, Kentucky","0.4725","null","0.0399","null",
"0500000US21047","Christian County, Kentucky","0.4482","null","0.0306","null",
"0500000US21059","Daviess County, Kentucky","0.4897","null","0.0443","null",
"0500000US21067","Fayette County, Kentucky","0.4919","null","0.0163","null",
"0500000US21093","Hardin County, Kentucky","0.4740","null","0.0682","null",
"0500000US21111","Jefferson County, Kentucky","0.4680","null","0.0107","null",
"0500000US21117","Kenton County, Kentucky","0.4653","null","0.0259","null",
"0500000US21145","McCracken County, Kentucky","0.4584","null","0.0322","null",
"0500000US21151","Madison County, Kentucky","0.4617","null","0.0439","null",
"0500000US21185","Oldham County, Kentucky","0.4179","null","0.0321","null",
"0500000US21227","Warren County, Kentucky","0.4943","null","0.0365","null",
"0500000US22005","Ascension Parish, Louisiana","0.4232","null","0.0276","null",
"0500000US22015","Bossier Parish, Louisiana","0.4564","null","0.0294","null",
"0500000US22017","Caddo Parish, Louisiana","0.5335","null","0.0266","null",
"0500000US22019","Calcasieu Parish, Louisiana","0.4632","null","0.0247","null",
"0500000US22033","East Baton Rouge Parish, Louisiana","0.4987","null","0.0193","null",
"0500000US22045","Iberia Parish, Louisiana","0.4577","null","0.0361","null",
"0500000US22051","Jefferson Parish, Louisiana","0.4726","null","0.0139","null",
"0500000US22055","Lafayette Parish, Louisiana","0.5003","null","0.0298","null",
"0500000US22057","Lafourche Parish, Louisiana","0.4682","null","0.0386","null",
"0500000US22063","Livingston Parish, Louisiana","0.4055","null","0.0295","null",
"0500000US22071","Orleans Parish, Louisiana","0.5624","null","0.0125","null",
"0500000US22073","Ouachita Parish, Louisiana","0.5275","null","0.0390","null",
"0500000US22079","Rapides Parish, Louisiana","0.4829","null","0.0244","null",
"0500000US22097","St. Landry Parish, Louisiana","0.4736","null","0.0258","null",
"0500000US22103","St. Tammany Parish, Louisiana","0.4603","null","0.0188","null",
"0500000US22105","Tangipahoa Parish, Louisiana","0.4493","null","0.0279","null",
"0500000US22109","Terrebonne Parish, Louisiana","0.4933","null","0.0299","null",
"0500000US23001","Androscoggin County, Maine","0.4268","null","0.0287","null",
"0500000US23003","Aroostook County, Maine","0.4755","null","0.0286","null",
"0500000US23005","Cumberland County, Maine","0.4374","null","0.0150","null",
"0500000US23011","Kennebec County, Maine","0.4507","null","0.0254","null",
"0500000US23019","Penobscot County, Maine","0.4560","null","0.0263","null",
"0500000US23031","York County, Maine","0.4448","null","0.0277","null",
"0500000US24001","Allegany County, Maryland","0.4360","null","0.0241","null",
"0500000US24003","Anne Arundel County, Maryland","0.4052","null","0.0102","null",
"0500000US24005","Baltimore County, Maryland","0.4536","null","0.0102","null",
"0500000US24009","Calvert County, Maryland","0.4024","null","0.0468","null",
"0500000US24013","Carroll County, Maryland","0.4018","null","0.0252","null",
"0500000US24015","Cecil County, Maryland","0.4083","null","0.0239","null",
"0500000US24017","Charles County, Maryland","0.3850","null","0.0231","null",
"0500000US24021","Frederick County, Maryland","0.3929","null","0.0136","null",
"0500000US24025","Harford County, Maryland","0.4216","null","0.0150","null",
"0500000US24027","Howard County, Maryland","0.4130","null","0.0148","null",
"0500000US24031","Montgomery County, Maryland","0.4615","null","0.0083","null",
"0500000US24033","Prince George's County, Maryland","0.4075","null","0.0099","null",
"0500000US24037","St. Mary's County, Maryland","0.4101","null","0.0363","null",
"0500000US24043","Washington County, Maryland","0.4509","null","0.0232","null",
"0500000US24045","Wicomico County, Maryland","0.4471","null","0.0291","null",
"0500000US24510","Baltimore city, Maryland","0.5102","null","0.0116","null",
"0500000US25001","Barnstable County, Massachusetts","0.4478","null","0.0162","null",
"0500000US25003","Berkshire County, Massachusetts","0.4643","null","0.0298","null",
"0500000US25005","Bristol County, Massachusetts","0.4650","null","0.0127","null",
"0500000US25009","Essex County, Massachusetts","0.4798","null","0.0103","null",
"0500000US25011","Franklin County, Massachusetts","0.4533","null","0.0378","null",
"0500000US25013","Hampden County, Massachusetts","0.4886","null","0.0147","null",
"0500000US25015","Hampshire County, Massachusetts","0.4373","null","0.0186","null",
"0500000US25017","Middlesex County, Massachusetts","0.4707","null","0.0072","null",
"0500000US25021","Norfolk County, Massachusetts","0.4727","null","0.0113","null",
"0500000US25023","Plymouth County, Massachusetts","0.4440","null","0.0123","null",
"0500000US25025","Suffolk County, Massachusetts","0.5343","null","0.0126","null",
"0500000US25027","Worcester County, Massachusetts","0.4659","null","0.0087","null",
"0500000US26005","Allegan County, Michigan","0.4066","null","0.0225","null",
"0500000US26017","Bay County, Michigan","0.4563","null","0.0246","null",
"0500000US26021","Berrien County, Michigan","0.4787","null","0.0185","null",
"0500000US26025","Calhoun County, Michigan","0.4637","null","0.0241","null",
"0500000US26037","Clinton County, Michigan","0.4335","null","0.0266","null",
"0500000US26045","Eaton County, Michigan","0.4025","null","0.0261","null",
"0500000US26049","Genesee County, Michigan","0.4691","null","0.0148","null",
"0500000US26055","Grand Traverse County, Michigan","0.4319","null","0.0261","null",
"0500000US26065","Ingham County, Michigan","0.4680","null","0.0182","null",
"0500000US26073","Isabella County, Michigan","0.4692","null","0.0298","null",
"0500000US26075","Jackson County, Michigan","0.4734","null","0.0434","null",
"0500000US26077","Kalamazoo County, Michigan","0.4687","null","0.0206","null",
"0500000US26081","Kent County, Michigan","0.4367","null","0.0117","null",
"0500000US26087","Lapeer County, Michigan","0.3822","null","0.0189","null",
"0500000US26091","Lenawee County, Michigan","0.3791","null","0.0217","null",
"0500000US26093","Livingston County, Michigan","0.4036","null","0.0186","null",
"0500000US26099","Macomb County, Michigan","0.4275","null","0.0114","null",
"0500000US26103","Marquette County, Michigan","0.4463","null","0.0386","null",
"0500000US26111","Midland County, Michigan","0.4961","null","0.0262","null",
"0500000US26115","Monroe County, Michigan","0.4300","null","0.0197","null",
"0500000US26121","Muskegon County, Michigan","0.4613","null","0.0390","null",
"0500000US26125","Oakland County, Michigan","0.4701","null","0.0079","null",
"0500000US26139","Ottawa County, Michigan","0.4269","null","0.0170","null",
"0500000US26145","Saginaw County, Michigan","0.4713","null","0.0303","null",
"0500000US26147","St. Clair County, Michigan","0.4376","null","0.0215","null",
"0500000US26155","Shiawassee County, Michigan","0.4038","null","0.0230","null",
"0500000US26159","Van Buren County, Michigan","0.4026","null","0.0269","null",
"0500000US26161","Washtenaw County, Michigan","0.4763","null","0.0128","null",
"0500000US26163","Wayne County, Michigan","0.4975","null","0.0075","null",
"0500000US27003","Anoka County, Minnesota","0.3883","null","0.0160","null",
"0500000US27013","Blue Earth County, Minnesota","0.4455","null","0.0248","null",
"0500000US27019","Carver County, Minnesota","0.4127","null","0.0284","null",
"0500000US27037","Dakota County, Minnesota","0.4243","null","0.0128","null",
"0500000US27053","Hennepin County, Minnesota","0.4836","null","0.0079","null",
