"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Family households (families)","HOUSEHOLDS BY TYPE!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Nonfamily households","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Householder","RELATIONSHIP!!Spouse","RELATIONSHIP!!Child","RELATIONSHIP!!Other relatives","RELATIONSHIP!!Nonrelatives","RELATIONSHIP!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Never married","MARITAL STATUS!!Now married, except separated","MARITAL STATUS!!Separated","MARITAL STATUS!!Widowed","MARITAL STATUS!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Per 1,000 women 15 to 50 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 15 to 19 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 20 to 34 years old","FERTILITY!!Per 1,000 women 15 to 50 years old!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Responsible for grandchildren!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Who are female","GRANDPARENTS!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Nursery school, preschool","SCHOOL ENROLLMENT!!Kindergarten","SCHOOL ENROLLMENT!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!High school (grades 9-12)","SCHOOL ENROLLMENT!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Associate's degree","EDUCATIONAL ATTAINMENT!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Same house","RESIDENCE 1 YEAR AGO!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Native","PLACE OF BIRTH!!Native!!Born in United States","PLACE OF BIRTH!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Entered 2010 or later","YEAR OF ENTRY!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Entered 2010 or later","YEAR OF ENTRY!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!English only","LANGUAGE SPOKEN AT HOME!!Language other than English","LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish","LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages","LANGUAGE SPOKEN AT HOME!!Language other than English!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!American","ANCESTRY!!Arab","ANCESTRY!!Czech","ANCESTRY!!Danish","ANCESTRY!!Dutch","ANCESTRY!!English","ANCESTRY!!French (except Basque)","ANCESTRY!!French Canadian","ANCESTRY!!German","ANCESTRY!!Greek","ANCESTRY!!Hungarian","ANCESTRY!!Irish","ANCESTRY!!Italian","ANCESTRY!!Lithuanian","ANCESTRY!!Norwegian","ANCESTRY!!Polish","ANCESTRY!!Portuguese","ANCESTRY!!Russian","ANCESTRY!!Scotch-Irish","ANCESTRY!!Scottish","ANCESTRY!!Slovak","ANCESTRY!!Subsaharan African","ANCESTRY!!Swedish","ANCESTRY!!Swiss","ANCESTRY!!Ukrainian","ANCESTRY!!Welsh","ANCESTRY!!West Indian (excluding Hispanic origin groups)"
"    Estimate","","1,143,859","758,601","315,273","557,982","206,752","50,353","25,000","150,266","83,521","385,258","331,806","121,200","360,141","310,197","2.51","3.10","","2,867,836","1,143,859","556,942","842,523","193,510","131,002","51,367","","1,141,359","346,371","602,614","22,615","33,664","136,095","1,212,609","287,878","586,304","32,666","129,303","176,458","","39,421","13,751","39","57","28","109","16","","72,556","40,513","","8,277","11,357","5,455","15,424","40,513","25,306","29,064","","752,357","49,645","42,647","315,960","149,872","194,233","","1,949,382","106,189","191,063","685,949","438,140","118,932","269,141","139,968","(X)","(X)","","2,232,468","231,680","","2,896,297","474,442","709,407","39,808","1,761,365","258,318","425,525","176,316","","2,912,680","2,453,347","449,994","272,576","177,418","100,470","76,948","9,339","","2,949,131","2,819,966","2,801,743","1,814,554","987,189","18,223","129,165","","129,165","41,071","88,094","","147,388","18,223","1,416","16,807","129,165","11,363","117,802","","129,165","10,437","28,888","1,345","3,061","82,864","2,570","","2,757,475","2,567,898","189,577","84,749","137,800","65,386","21,857","4,161","23,548","11,899","6,372","3,303","","2,949,131","334,406","7,149","7,729","5,157","42,922","298,402","60,525","7,328","326,691","2,162","3,180","314,226","46,081","1,610","13,768","25,825","2,536","4,519","39,837","52,445","1,037","5,915","13,524","6,135","1,531","12,284","2,284"
"    Percent","","1,143,859","66.3%","27.6%","48.8%","18.1%","4.4%","2.2%","13.1%","7.3%","33.7%","29.0%","10.6%","31.5%","27.1%","(X)","(X)","","2,867,836","39.9%","19.4%","29.4%","6.7%","4.6%","1.8%","","1,141,359","30.3%","52.8%","2.0%","2.9%","11.9%","1,212,609","23.7%","48.4%","2.7%","10.7%","14.6%","","39,421","34.9%","(X)","(X)","(X)","(X)","(X)","","72,556","55.8%","","11.4%","15.7%","7.5%","21.3%","40,513","62.5%","71.7%","","752,357","6.6%","5.7%","42.0%","19.9%","25.8%","","1,949,382","5.4%","9.8%","35.2%","22.5%","6.1%","13.8%","7.2%","84.8%","21.0%","","2,232,468","10.4%","","2,896,297","16.4%","709,407","5.6%","1,761,365","14.7%","425,525","41.4%","","2,912,680","84.2%","15.4%","9.4%","6.1%","3.4%","2.6%","0.3%","","2,949,131","95.6%","95.0%","61.5%","33.5%","0.6%","4.4%","","129,165","31.8%","68.2%","","147,388","18,223","7.8%","92.2%","129,165","8.8%","91.2%","","129,165","8.1%","22.4%","1.0%","2.4%","64.2%","2.0%","","2,757,475","93.1%","6.9%","3.1%","5.0%","2.4%","0.8%","0.2%","0.9%","0.4%","0.2%","0.1%","","2,949,131","11.3%","0.2%","0.3%","0.2%","1.5%","10.1%","2.1%","0.2%","11.1%","0.1%","0.1%","10.7%","1.6%","0.1%","0.5%","0.9%","0.1%","0.2%","1.4%","1.8%","0.0%","0.2%","0.5%","0.2%","0.1%","0.4%","0.1%"
"California","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","12,552,658","8,585,787","4,046,765","6,104,099","2,787,943","759,288","349,757","1,722,400","909,065","3,966,871","3,062,814","1,085,198","4,554,047","3,205,554","2.97","3.57","","37,225,859","12,552,658","6,098,825","12,115,043","3,827,117","2,632,216","870,615","","15,018,551","6,049,704","7,126,208","291,941","310,054","1,240,644","15,397,459","5,092,645","6,904,534","434,504","1,233,281","1,732,495","","505,431","167,195","31","53","18","87","30","","1,111,316","294,364","","63,054","68,599","45,070","117,641","294,364","182,494","211,028","","10,678,252","591,188","520,325","4,064,573","2,250,021","3,252,145","","24,779,784","2,509,483","2,077,250","5,107,967","5,465,458","1,959,097","4,865,203","2,795,326","(X)","(X)","","28,663,319","1,857,748","","37,524,274","3,821,538","9,223,488","282,281","23,798,381","1,891,395","4,502,405","1,647,862","","37,572,738","31,777,868","5,540,259","3,989,910","1,550,349","1,056,708","493,641","254,611","","38,041,430","27,740,598","27,286,595","20,694,070","6,592,525","454,003","10,300,832","","10,300,832","4,899,682","5,401,150","","10,754,835","454,003","31,163","422,840","10,300,832","467,257","9,833,575","","10,300,832","671,205","3,805,595","166,562","76,602","5,450,684","130,184","","35,504,620","19,781,507","15,723,113","6,747,817","10,301,841","4,455,729","1,623,518","507,398","3,465,033","1,665,531","332,721","119,159","","38,041,430","1,381,665","286,548","84,866","169,639","376,425","2,283,023","718,043","103,156","3,225,410","132,986","120,289","2,529,571","1,491,783","47,193","382,887","494,008","347,284","430,921","232,383","495,410","23,328","262,102","404,638","103,471","105,376","164,967","81,087"
"    Percent","","12,552,658","68.4%","32.2%","48.6%","22.2%","6.0%","2.8%","13.7%","7.2%","31.6%","24.4%","8.6%","36.3%","25.5%","(X)","(X)","","37,225,859","33.7%","16.4%","32.5%","10.3%","7.1%","2.3%","","15,018,551","40.3%","47.4%","1.9%","2.1%","8.3%","15,397,459","33.1%","44.8%","2.8%","8.0%","11.3%","","505,431","33.1%","(X)","(X)","(X)","(X)","(X)","","1,111,316","26.5%","","5.7%","6.2%","4.1%","10.6%","294,364","62.0%","71.7%","","10,678,252","5.5%","4.9%","38.1%","21.1%","30.5%","","24,779,784","10.1%","8.4%","20.6%","22.1%","7.9%","19.6%","11.3%","81.5%","30.9%","","28,663,319","6.5%","","37,524,274","10.2%","9,223,488","3.1%","23,798,381","7.9%","4,502,405","36.6%","","37,572,738","84.6%","14.7%","10.6%","4.1%","2.8%","1.3%","0.7%","","38,041,430","72.9%","71.7%","54.4%","17.3%","1.2%","27.1%","","10,300,832","47.6%","52.4%","","10,754,835","454,003","6.9%","93.1%","10,300,832","4.5%","95.5%","","10,300,832","6.5%","36.9%","1.6%","0.7%","52.9%","1.3%","","35,504,620","55.7%","44.3%","19.0%","29.0%","12.5%","4.6%","1.4%","9.8%","4.7%","0.9%","0.3%","","38,041,430","3.6%","0.8%","0.2%","0.4%","1.0%","6.0%","1.9%","0.3%","8.5%","0.3%","0.3%","6.6%","3.9%","0.1%","1.0%","1.3%","0.9%","1.1%","0.6%","1.3%","0.1%","0.7%","1.1%","0.3%","0.3%","0.4%","0.2%"
"Colorado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,996,088","1,278,264","589,021","975,070","411,938","92,296","48,798","210,898","128,285","717,824","562,610","162,652","640,681","432,121","2.54","3.14","","5,071,158","1,996,088","974,677","1,473,443","281,423","345,527","121,455","","2,073,202","718,460","1,063,892","30,041","39,033","221,776","2,079,190","566,395","1,035,632","40,319","144,779","292,065","","69,995","16,021","25","55","18","95","28","","88,294","35,727","","8,900","8,558","6,141","12,128","35,727","20,710","26,487","","1,395,046","89,363","72,856","553,549","269,107","410,171","","3,444,654","137,310","186,625","752,200","789,260","288,253","818,469","472,537","(X)","(X)","","3,923,756","406,624","","5,094,766","512,538","1,229,008","42,651","3,270,163","276,771","595,595","193,116","","5,123,944","4,131,357","956,981","492,637","464,344","259,284","205,060","35,606","","5,187,582","4,681,224","4,600,902","2,181,348","2,419,554","80,322","506,358","","506,358","201,312","305,046","","586,680","80,322","5,305","75,017","506,358","37,465","468,893","","506,358","71,823","111,709","31,675","5,245","271,246","14,660","","4,850,587","4,025,066","825,521","301,407","578,348","222,070","113,295","24,197","90,520","42,809","43,358","12,331","","5,187,582","288,309","19,897","34,940","43,922","94,142","537,253","152,429","26,390","1,098,412","19,895","20,884","638,354","264,968","10,740","118,551","133,360","10,459","57,207","67,801","131,854","7,627","42,375","123,950","21,460","11,570","49,197","9,254"
"    Percent","","1,996,088","64.0%","29.5%","48.8%","20.6%","4.6%","2.4%","10.6%","6.4%","36.0%","28.2%","8.1%","32.1%","21.6%","(X)","(X)","","5,071,158","39.4%","19.2%","29.1%","5.5%","6.8%","2.4%","","2,073,202","34.7%","51.3%","1.4%","1.9%","10.7%","2,079,190","27.2%","49.8%","1.9%","7.0%","14.0%","","69,995","22.9%","(X)","(X)","(X)","(X)","(X)","","88,294","40.5%","","10.1%","9.7%","7.0%","13.7%","35,727","58.0%","74.1%","","1,395,046","6.4%","5.2%","39.7%","19.3%","29.4%","","3,444,654","4.0%","5.4%","21.8%","22.9%","8.4%","23.8%","13.7%","90.6%","37.5%","","3,923,756","10.4%","","5,094,766","10.1%","1,229,008","3.5%","3,270,163","8.5%","595,595","32.4%","","5,123,944","80.6%","18.7%","9.6%","9.1%","5.1%","4.0%","0.7%","","5,187,582","90.2%","88.7%","42.0%","46.6%","1.5%","9.8%","","506,358","39.8%","60.2%","","586,680","80,322","6.6%","93.4%","506,358","7.4%","92.6%","","506,358","14.2%","22.1%","6.3%","1.0%","53.6%","2.9%","","4,850,587","83.0%","17.0%","6.2%","11.9%","4.6%","2.3%","0.5%","1.9%","0.9%","0.9%","0.3%","","5,187,582","5.6%","0.4%","0.7%","0.8%","1.8%","10.4%","2.9%","0.5%","21.2%","0.4%","0.4%","12.3%","5.1%","0.2%","2.3%","2.6%","0.2%","1.1%","1.3%","2.5%","0.1%","0.8%","2.4%","0.4%","0.2%","0.9%","0.2%"
"Connecticut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,357,812","902,369","401,316","660,876","272,625","63,217","28,196","178,276","100,495","455,443","377,936","149,979","435,474","371,861","2.56","3.15","","3,473,730","1,357,812","661,073","1,076,955","204,697","173,193","80,558","","1,419,508","525,179","712,442","17,900","36,455","127,532","1,526,166","470,937","706,508","22,938","140,170","185,613","","38,839","12,339","25","45","12","82","26","","65,405","20,632","","4,056","4,708","3,784","8,084","20,632","13,541","12,348","","954,957","64,718","44,882","361,987","204,704","278,666","","2,457,978","102,145","147,041","682,207","433,019","182,429","503,440","407,697","(X)","(X)","","2,789,272","216,095","","3,534,619","376,618","791,825","31,245","2,233,159","183,789","509,635","161,584","","3,555,319","3,114,940","415,229","270,801","144,428","64,117","80,311","25,150","","3,590,347","3,094,926","2,965,323","1,981,537","983,786","129,603","495,421","","495,421","233,804","261,617","","625,024","129,603","9,039","120,564","495,421","44,152","451,269","","495,421","137,252","118,607","24,519","1,588","197,472","15,983","","3,397,277","2,641,980","755,297","288,142","381,942","158,059","260,515","84,834","77,976","34,280","34,864","10,969","","3,590,347","140,999","26,987","13,213","10,754","26,277","332,355","206,715","94,827","335,362","31,023","37,149","580,117","660,474","27,920","17,417","281,928","48,619","64,838","18,351","69,378","22,642","34,307","59,409","7,261","20,373","14,744","73,647"
"    Percent","","1,357,812","66.5%","29.6%","48.7%","20.1%","4.7%","2.1%","13.1%","7.4%","33.5%","27.8%","11.0%","32.1%","27.4%","(X)","(X)","","3,473,730","39.1%","19.0%","31.0%","5.9%","5.0%","2.3%","","1,419,508","37.0%","50.2%","1.3%","2.6%","9.0%","1,526,166","30.9%","46.3%","1.5%","9.2%","12.2%","","38,839","31.8%","(X)","(X)","(X)","(X)","(X)","","65,405","31.5%","","6.2%","7.2%","5.8%","12.4%","20,632","65.6%","59.8%","","954,957","6.8%","4.7%","37.9%","21.4%","29.2%","","2,457,978","4.2%","6.0%","27.8%","17.6%","7.4%","20.5%","16.6%","89.9%","37.1%","","2,789,272","7.7%","","3,534,619","10.7%","791,825","3.9%","2,233,159","8.2%","509,635","31.7%","","3,555,319","87.6%","11.7%","7.6%","4.1%","1.8%","2.3%","0.7%","","3,590,347","86.2%","82.6%","55.2%","27.4%","3.6%","13.8%","","495,421","47.2%","52.8%","","625,024","129,603","7.0%","93.0%","495,421","8.9%","91.1%","","495,421","27.7%","23.9%","4.9%","0.3%","39.9%","3.2%","","3,397,277","77.8%","22.2%","8.5%","11.2%","4.7%","7.7%","2.5%","2.3%","1.0%","1.0%","0.3%","","3,590,347","3.9%","0.8%","0.4%","0.3%","0.7%","9.3%","5.8%","2.6%","9.3%","0.9%","1.0%","16.2%","18.4%","0.8%","0.5%","7.9%","1.4%","1.8%","0.5%","1.9%","0.6%","1.0%","1.7%","0.2%","0.6%","0.4%","2.1%"
"Delaware","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","340,308","225,593","92,860","163,460","59,809","16,261","8,565","45,872","24,486","114,715","92,196","35,918","108,926","96,826","2.62","3.19","","891,972","340,308","163,596","259,388","71,104","57,576","23,875","","357,658","125,252","178,282","6,522","11,198","36,404","389,090","118,858","175,329","8,231","34,880","51,792","","12,961","4,571","35","58","22","99","34","","26,483","10,171","","815","1,985","2,070","5,301","10,171","6,253","7,436","","236,066","14,250","11,009","89,302","48,765","72,740","","618,612","25,491","45,810","194,904","125,387","44,331","111,921","70,768","(X)","(X)","","709,551","76,387","","902,915","108,147","204,494","7,811","561,217","56,402","137,204","43,934","","906,576","782,216","120,760","78,219","42,541","7,784","34,757","3,600","","917,092","839,595","824,764","412,055","412,709","14,831","77,497","","77,497","38,082","39,415","","92,328","14,831","676","14,155","77,497","5,827","71,670","","77,497","10,066","24,440","8,732","222","33,499","538","","860,907","749,512","111,395","40,990","60,985","26,127","28,496","7,455","15,921","6,234","5,993","1,174","","917,092","50,255","2,234","2,279","3,278","12,830","101,057","17,658","3,190","135,984","5,423","3,549","169,410","92,291","2,383","3,191","40,711","2,255","7,971","6,027","15,208","2,186","8,782","6,928","1,289","3,884","6,837","9,018"
"    Percent","","340,308","66.3%","27.3%","48.0%","17.6%","4.8%","2.5%","13.5%","7.2%","33.7%","27.1%","10.6%","32.0%","28.5%","(X)","(X)","","891,972","38.2%","18.3%","29.1%","8.0%","6.5%","2.7%","","357,658","35.0%","49.8%","1.8%","3.1%","10.2%","389,090","30.5%","45.1%","2.1%","9.0%","13.3%","","12,961","35.3%","(X)","(X)","(X)","(X)","(X)","","26,483","38.4%","","3.1%","7.5%","7.8%","20.0%","10,171","61.5%","73.1%","","236,066","6.0%","4.7%","37.8%","20.7%","30.8%","","618,612","4.1%","7.4%","31.5%","20.3%","7.2%","18.1%","11.4%","88.5%","29.5%","","709,551","10.8%","","902,915","12.0%","204,494","3.8%","561,217","10.0%","137,204","32.0%","","906,576","86.3%","13.3%","8.6%","4.7%","0.9%","3.8%","0.4%","","917,092","91.5%","89.9%","44.9%","45.0%","1.6%","8.5%","","77,497","49.1%","50.9%","","92,328","14,831","4.6%","95.4%","77,497","7.5%","92.5%","","77,497","13.0%","31.5%","11.3%","0.3%","43.2%","0.7%","","860,907","87.1%","12.9%","4.8%","7.1%","3.0%","3.3%","0.9%","1.8%","0.7%","0.7%","0.1%","","917,092","5.5%","0.2%","0.2%","0.4%","1.4%","11.0%","1.9%","0.3%","14.8%","0.6%","0.4%","18.5%","10.1%","0.3%","0.3%","4.4%","0.2%","0.9%","0.7%","1.7%","0.2%","1.0%","0.8%","0.1%","0.4%","0.7%","1.0%"
"District of Columbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","266,662","112,493","46,568","62,149","23,187","9,378","3,330","40,966","20,051","154,169","122,079","26,679","54,105","55,266","2.22","3.25","","592,131","266,662","61,861","139,482","52,184","71,942","17,168","","251,998","148,943","72,457","5,209","4,477","20,912","287,057","160,809","71,623","6,046","19,974","28,605","","7,632","3,225","22","40","17","49","32","","10,341","2,962","","176","1,238","856","692","2,962","2,480","1,001","","159,737","12,886","7,876","40,036","26,824","72,115","","439,531","19,211","30,928","81,081","61,437","14,083","100,904","131,887","(X)","(X)","","519,476","31,288","","621,380","71,091","109,182","5,716","442,390","41,945","69,808","23,430","","624,847","500,267","115,822","61,992","53,830","0","53,830","8,758","","632,323","542,000","531,813","234,515","297,298","10,187","90,323","","90,323","36,348","53,975","","100,510","10,187","242","9,945","90,323","12,875","77,448","","90,323","13,339","18,110","15,555","1,129","40,339","1,851","","593,321","494,887","98,434","33,830","47,192","19,270","25,559","5,523","10,445","3,825","15,238","5,212","","632,323","17,377","3,494","1,133","1,066","2,801","36,846","9,004","1,989","42,282","1,373","2,461","42,816","22,635","1,589","4,482","12,550","682","12,636","4,490","8,944","1,110","19,753","5,615","1,810","2,275","2,612","7,699"
"    Percent","","266,662","42.2%","17.5%","23.3%","8.7%","3.5%","1.2%","15.4%","7.5%","57.8%","45.8%","10.0%","20.3%","20.7%","(X)","(X)","","592,131","45.0%","10.4%","23.6%","8.8%","12.1%","2.9%","","251,998","59.1%","28.8%","2.1%","1.8%","8.3%","287,057","56.0%","25.0%","2.1%","7.0%","10.0%","","7,632","42.3%","(X)","(X)","(X)","(X)","(X)","","10,341","28.6%","","1.7%","12.0%","8.3%","6.7%","2,962","83.7%","33.8%","","159,737","8.1%","4.9%","25.1%","16.8%","45.1%","","439,531","4.4%","7.0%","18.4%","14.0%","3.2%","23.0%","30.0%","88.6%","53.0%","","519,476","6.0%","","621,380","11.4%","109,182","5.2%","442,390","9.5%","69,808","33.6%","","624,847","80.1%","18.5%","9.9%","8.6%","0.0%","8.6%","1.4%","","632,323","85.7%","84.1%","37.1%","47.0%","1.6%","14.3%","","90,323","40.2%","59.8%","","100,510","10,187","2.4%","97.6%","90,323","14.3%","85.7%","","90,323","14.8%","20.1%","17.2%","1.2%","44.7%","2.0%","","593,321","83.4%","16.6%","5.7%","8.0%","3.2%","4.3%","0.9%","1.8%","0.6%","2.6%","0.9%","","632,323","2.7%","0.6%","0.2%","0.2%","0.4%","5.8%","1.4%","0.3%","6.7%","0.2%","0.4%","6.8%","3.6%","0.3%","0.7%","2.0%","0.1%","2.0%","0.7%","1.4%","0.2%","3.1%","0.9%","0.3%","0.4%","0.4%","1.2%"
"Florida","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
